catalog_id,path,line,col,pattern_kind,summary,tokens,csv_candidate_fields,disposition,canonical_field_citation,governed_ref,notes
0c14f9364719604d,.claude/worktrees/festive-sanderson-e4af16/tools/batch_backfill_movement_predictions_v1.py,252,27,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
c95683a6e7c2d6ec,.claude/worktrees/festive-sanderson-e4af16/transformer_model.py,139,18,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),c o spot,,UNREVIEWED,,,
fce168c932107883,.claude/worktrees/festive-sanderson-e4af16/transformer_model.py,140,18,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),h l spot,,UNREVIEWED,,,
c9c5bfe01b48ba19,.claude/worktrees/festive-sanderson-e4af16/transformer_model.py,141,18,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),c spot,,UNREVIEWED,,,
8f7ce280d82735d3,.claude/worktrees/festive-sanderson-e4af16/volatility_regime.py,88,13,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),iv,,UNREVIEWED,,,
ed58eab25082914e,.claude/worktrees/festive-sanderson-e4af16/volatility_regime.py,116,15,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),atr spot,,UNREVIEWED,,,
5504ef8b754669ba,.claude/worktrees/heuristic-perlman-19bc52/backfill_flow_imbalance.py,168,30,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
fb4281fe0c0819b1,.claude/worktrees/heuristic-perlman-19bc52/calibration/analyze_phase3.py,231,43,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
7595b1169f02d499,.claude/worktrees/heuristic-perlman-19bc52/calibration/analyze_phase3.py,465,107,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
cb97fd7be3984eba,.claude/worktrees/heuristic-perlman-19bc52/calibration/analyze_phase4.py,129,43,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
423aea2761cc1036,.claude/worktrees/heuristic-perlman-19bc52/calibration/analyze_phase4.py,382,107,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
629ef7efaf6a0a98,.claude/worktrees/heuristic-perlman-19bc52/calibration/anchor_audit.py,256,18,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
1cf604ade3643e26,.claude/worktrees/heuristic-perlman-19bc52/calibration/audit_phase1.py,83,26,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
31b5dc12b3ad84f6,.claude/worktrees/heuristic-perlman-19bc52/calibration/audit_phase1.py,371,55,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
0e370b8bb3a3c519,.claude/worktrees/heuristic-perlman-19bc52/calibration/backfill_outcomes.py,144,10,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
cb2498a09b5c9506,.claude/worktrees/heuristic-perlman-19bc52/calibration/canonical_1m_grid_scan.py,56,37,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
c8f840374e1c782f,.claude/worktrees/heuristic-perlman-19bc52/calibration/edge_discovery.py,192,14,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
65447839ac2be3ca,.claude/worktrees/heuristic-perlman-19bc52/calibration/edge_validation.py,122,43,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
ec085882954cae9f,.claude/worktrees/heuristic-perlman-19bc52/calibration/movement_target_phase65_isolation_v1.py,229,9,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
6e92a5fc3c1bf1d7,.claude/worktrees/heuristic-perlman-19bc52/calibration/movement_target_phase65_isolation_v1.py,236,49,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
82468edeb72982dd,.claude/worktrees/heuristic-perlman-19bc52/calibration/phase65_edge_isolation_v1.py,406,9,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
90a39af80a4a9860,.claude/worktrees/heuristic-perlman-19bc52/calibration/phase65_edge_isolation_v1.py,414,49,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
c7a7291234fc7fbe,.claude/worktrees/heuristic-perlman-19bc52/calibration/phase6_edge_discovery_governed_v1.py,190,14,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
5e53c1a61c4b2e0e,.claude/worktrees/heuristic-perlman-19bc52/calibration/repair_anchor_coverage_pad_v1.py,64,101,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
b11f514fd1f35a02,.claude/worktrees/heuristic-perlman-19bc52/calibration/repair_canonical_1m_edge_carry_v1.py,85,101,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
8a05f36dbcf77ffd,.claude/worktrees/heuristic-perlman-19bc52/calibration/repair_canonical_1m_interior_gaps_v1.py,98,101,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
7cf551e96e13c6a3,.claude/worktrees/heuristic-perlman-19bc52/calibration/validate_logging_e2e.py,134,13,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
a517f6fc616aba56,.claude/worktrees/heuristic-perlman-19bc52/calibration/validate_logging_e2e.py,137,13,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
28ce5ee029e674af,.claude/worktrees/heuristic-perlman-19bc52/calibration/writer.py,269,21,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
aba9c94f1762d3e7,.claude/worktrees/heuristic-perlman-19bc52/call_engine.py,1069,11,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,spot,,UNREVIEWED,,,
2312017d26bf36ec,.claude/worktrees/heuristic-perlman-19bc52/db.py,2717,28,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
d8f1affadfa9feb2,.claude/worktrees/heuristic-perlman-19bc52/features/inference_snapshot.py,126,13,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
571342e72e8e90ad,.claude/worktrees/heuristic-perlman-19bc52/features/inference_snapshot.py,130,21,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
b3407fd3edfe9dc4,.claude/worktrees/heuristic-perlman-19bc52/features/signal_layer_v1.py,57,8,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,bar,,UNREVIEWED,,,
aa3a1ea53757ee58,.claude/worktrees/heuristic-perlman-19bc52/features/signal_layer_v1.py,58,9,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,bar,,UNREVIEWED,,,
da799aca88c2e01f,.claude/worktrees/heuristic-perlman-19bc52/liquidity_value_engine.py,448,19,DICT_GET_MARKET_DEFAULT,".get('high', <default>) on market-like key",get high,pricehistory.candles.*.high;streaming.content.*.HIGH_PRICE;streaming.content.*.HIGH_PRICE_52_WEEK,UNREVIEWED,,,
5369120f9ddb24c8,.claude/worktrees/heuristic-perlman-19bc52/liquidity_value_engine.py,448,37,DICT_GET_MARKET_DEFAULT,".get('low', <default>) on market-like key",get low,pricehistory.candles.*.low;streaming.content.*.LOW_PRICE;streaming.content.*.LOW_PRICE_52_WEEK,UNREVIEWED,,,
24f87887cea23a70,.claude/worktrees/heuristic-perlman-19bc52/liquidity_value_engine.py,448,54,DICT_GET_MARKET_DEFAULT,".get('close', <default>) on market-like key",close get,chains.underlying.close;pricehistory.candles.*.close;streaming.content.*.CLOSE_PRICE,UNREVIEWED,,,
ffe7c61eb39902e1,.claude/worktrees/heuristic-perlman-19bc52/liquidity_value_engine.py,732,80,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,vwap,,UNREVIEWED,,,
bfe8b3a927c6f70c,.claude/worktrees/heuristic-perlman-19bc52/liquidity_value_engine.py,765,80,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,vwap,,UNREVIEWED,,,
e2a92e7ecf51dc89,.claude/worktrees/heuristic-perlman-19bc52/liquidity_value_engine.py,880,80,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,vwap,,UNREVIEWED,,,
74e29890d076aaf9,.claude/worktrees/heuristic-perlman-19bc52/liquidity_value_engine.py,1065,85,DEFAULT_OR_ZERO_BOOL,`a or 0`-style default with market-like left operand,vwap,,UNREVIEWED,,,
6d2d5ec9ee9a9926,.claude/worktrees/heuristic-perlman-19bc52/live_market_plane.py,91,21,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),ask bid,chains.callExpDateMap.*.ask;chains.putExpDateMap.*.ask;chains.underlying.ask;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.ASK_PRICE;streaming.content.*.ASK_ID;streaming.content.*.ASK_MIC_ID;streaming.content.*.ASK_PRICE;streaming.content.*.ASK_SIZE;streaming.content.*.ASK_TIME_MILLIS;chains.callExpDateMap.*.bid;chains.putExpDateMap.*.bid;chains.underlying.bid;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.BID_PRICE;streaming.content.*.BID_ID;streaming.content.*.BID_MIC_ID;streaming.content.*.BID_PRICE;streaming.content.*.BID_SIZE;streaming.content.*.BID_TIME_MILLIS,UNREVIEWED,,,
15c594a21e903168,.claude/worktrees/heuristic-perlman-19bc52/live_market_plane.py,112,30,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),af bf mid,,UNREVIEWED,,,
1458accc964cd8ab,.claude/worktrees/heuristic-perlman-19bc52/live_market_plane.py,116,9,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
a86245049d10a0dc,.claude/worktrees/heuristic-perlman-19bc52/lstm_data.py,175,13,DEFAULT_ZERO_IFEXP,Conditional expression with zeroish fallback; check for market defaulting,spot,,UNREVIEWED,,,
17b585bebde6808d,.claude/worktrees/heuristic-perlman-19bc52/lstm_data.py,175,13,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),spot spot_start,,UNREVIEWED,,,
ce2270e0eb0a87cb,.claude/worktrees/heuristic-perlman-19bc52/lstm_data.py,199,20,DEFAULT_ZERO_IFEXP,Conditional expression with zeroish fallback; check for market defaulting,spot,,UNREVIEWED,,,
e903227a64520d0a,.claude/worktrees/heuristic-perlman-19bc52/lstm_data.py,199,20,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),spot trend_start,,UNREVIEWED,,,
cf35119cec23af67,.claude/worktrees/heuristic-perlman-19bc52/lstm_data.py,205,24,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),spot vwap,,UNREVIEWED,,,
3762e6ba9c436d4a,.claude/worktrees/heuristic-perlman-19bc52/lstm_data.py,461,32,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),ref_spot spot,,UNREVIEWED,,,
a2cd48ddfc1ead40,.claude/worktrees/heuristic-perlman-19bc52/lstm_data.py,502,32,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),ref_spot spot,,UNREVIEWED,,,
26960e51ca38fe25,.claude/worktrees/heuristic-perlman-19bc52/lstm_model.py,336,17,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
b496e0cb68c09210,.claude/worktrees/heuristic-perlman-19bc52/lstm_model.py,516,31,TIME_NOW_FALLBACK,time.time() call — review vs Schwab quote/trade timestamps,time time.time,streaming.content.*.ASK_TIME_MILLIS;streaming.content.*.BID_TIME_MILLIS;streaming.content.*.BOOK_TIME;streaming.content.*.CHART_TIME_MILLIS;streaming.content.*.QUOTE_TIME_MILLIS;streaming.content.*.TRADE_TIME_MILLIS,UNREVIEWED,,,
be0ee1d8cb29c98c,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,232,22,BINOP_DIV_MARKET_IDENT,Division involving market-like identifiers (e.g. mid/spread math),float last net_chg,chains.callExpDateMap.*.last;chains.putExpDateMap.*.last;chains.underlying.last;streaming.content.*.LAST_ID;streaming.content.*.LAST_MIC_ID;streaming.content.*.LAST_PRICE;streaming.content.*.LAST_SIZE;streaming.content.*.REGULAR_MARKET_LAST_PRICE;streaming.content.*.REGULAR_MARKET_LAST_SIZE,UNREVIEWED,,,
7ea0ccfe698e6644,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,602,18,DICT_GET_MARKET_DEFAULT,".get('open', <default>) on market-like key",get open,pricehistory.candles.*.open;streaming.content.*.OPEN_PRICE,UNREVIEWED,,,
63eb8d9001620883,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,603,18,DICT_GET_MARKET_DEFAULT,".get('high', <default>) on market-like key",get high,pricehistory.candles.*.high;streaming.content.*.HIGH_PRICE;streaming.content.*.HIGH_PRICE_52_WEEK,UNREVIEWED,,,
17236250b69889d8,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,604,18,DICT_GET_MARKET_DEFAULT,".get('low', <default>) on market-like key",get low,pricehistory.candles.*.low;streaming.content.*.LOW_PRICE;streaming.content.*.LOW_PRICE_52_WEEK,UNREVIEWED,,,
6e6de476f8ac7f38,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,605,19,DICT_GET_MARKET_DEFAULT,".get('close', <default>) on market-like key",close get,chains.underlying.close;pricehistory.candles.*.close;streaming.content.*.CLOSE_PRICE,UNREVIEWED,,,
ea4bc472f6936bb8,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,606,20,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
7108d9ba8e4ef899,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,647,18,DICT_GET_MARKET_DEFAULT,".get('high', <default>) on market-like key",get high,pricehistory.candles.*.high;streaming.content.*.HIGH_PRICE;streaming.content.*.HIGH_PRICE_52_WEEK,UNREVIEWED,,,
dfaa2c8168177d96,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,648,18,DICT_GET_MARKET_DEFAULT,".get('low', <default>) on market-like key",get low,pricehistory.candles.*.low;streaming.content.*.LOW_PRICE;streaming.content.*.LOW_PRICE_52_WEEK,UNREVIEWED,,,
dffcba4cb2780061,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,649,19,DICT_GET_MARKET_DEFAULT,".get('close', <default>) on market-like key",close get,chains.underlying.close;pricehistory.candles.*.close;streaming.content.*.CLOSE_PRICE,UNREVIEWED,,,
0f05ea1fa067b09b,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,650,20,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
8517955841d6dd12,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,851,26,DICT_GET_MARKET_DEFAULT,".get('open', <default>) on market-like key",get open,pricehistory.candles.*.open;streaming.content.*.OPEN_PRICE,UNREVIEWED,,,
361f881542b46b0c,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,852,26,DICT_GET_MARKET_DEFAULT,".get('high', <default>) on market-like key",get high,pricehistory.candles.*.high;streaming.content.*.HIGH_PRICE;streaming.content.*.HIGH_PRICE_52_WEEK,UNREVIEWED,,,
d9a8b7cbe53a6afa,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,853,26,DICT_GET_MARKET_DEFAULT,".get('low', <default>) on market-like key",get low,pricehistory.candles.*.low;streaming.content.*.LOW_PRICE;streaming.content.*.LOW_PRICE_52_WEEK,UNREVIEWED,,,
59de685c576f396e,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,854,26,DICT_GET_MARKET_DEFAULT,".get('close', <default>) on market-like key",close get,chains.underlying.close;pricehistory.candles.*.close;streaming.content.*.CLOSE_PRICE,UNREVIEWED,,,
1e9d2e357a268695,.claude/worktrees/heuristic-perlman-19bc52/market_context.py,855,26,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
853e444d0a8437f8,.claude/worktrees/heuristic-perlman-19bc52/market_data_adapter.py,105,26,DICT_GET_MARKET_DEFAULT,".get('open', <default>) on market-like key",get open,pricehistory.candles.*.open;streaming.content.*.OPEN_PRICE,UNREVIEWED,,,
40f49b8afb338099,.claude/worktrees/heuristic-perlman-19bc52/market_data_adapter.py,106,26,DICT_GET_MARKET_DEFAULT,".get('high', <default>) on market-like key",get high,pricehistory.candles.*.high;streaming.content.*.HIGH_PRICE;streaming.content.*.HIGH_PRICE_52_WEEK,UNREVIEWED,,,
d46f321cfedac5bb,.claude/worktrees/heuristic-perlman-19bc52/market_data_adapter.py,107,25,DICT_GET_MARKET_DEFAULT,".get('low', <default>) on market-like key",get low,pricehistory.candles.*.low;streaming.content.*.LOW_PRICE;streaming.content.*.LOW_PRICE_52_WEEK,UNREVIEWED,,,
5f9a1899714b1f55,.claude/worktrees/heuristic-perlman-19bc52/market_data_adapter.py,108,27,DICT_GET_MARKET_DEFAULT,".get('close', <default>) on market-like key",close get,chains.underlying.close;pricehistory.candles.*.close;streaming.content.*.CLOSE_PRICE,UNREVIEWED,,,
39549fd50f9250d4,.claude/worktrees/heuristic-perlman-19bc52/market_data_adapter.py,109,28,DICT_GET_MARKET_DEFAULT,".get('volume', <default>) on market-like key",get volume,movers.screeners.*.volume;pricehistory.candles.*.volume;streaming.content.*.ASKS.*.ASKS.*.ASK_VOLUME;streaming.content.*.ASKS.*.TOTAL_VOLUME;streaming.content.*.BIDS.*.BIDS.*.BID_VOLUME;streaming.content.*.BIDS.*.TOTAL_VOLUME;streaming.content.*.TOTAL_VOLUME;streaming.content.*.VOLUME,UNREVIEWED,,,
259802cc6cd72f71,.claude/worktrees/heuristic-perlman-19bc52/market_state.py,917,22,DEFAULT_ZERO_IFEXP,Conditional expression with zeroish fallback; check for market defaulting,spot,,UNREVIEWED,,,
