register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
95b9cf799f5facd1ce6a,python,market_context.py,1,400,FORMAL_NMD,L1,L1,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
b346b0eb524ae8623a4f,python,market_context.py,281,2,SCHWAB_LEAF_READ,reg.get(regularMarketLastPrice),reg.get(regularMarketLastPrice),CSV row 2301 (canonical_field=quotes.regular.regularMarketLastPrice),,CLAUDE chunk-1 disposition market_context.py 1-961,REPLACED,CSV row 2301 (canonical_field=quotes.regular.regularMarketLastPrice),governance/artifacts/perf_proof/replacements/pp_v4b_market_context_quote_pricehistory_leaf_provenance.json,_extract_quote regular last | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
5eff9129586a2a6cc3fe,python,market_context.py,282,3,SCHWAB_LEAF_READ,quote.get(mark),quote.get(mark),CSV row 2278 (canonical_field=quotes.quote.mark),,CLAUDE chunk-1 disposition market_context.py 1-961,REPLACED,CSV row 2278 (canonical_field=quotes.quote.mark),governance/artifacts/perf_proof/replacements/pp_v4b_market_context_quote_pricehistory_leaf_provenance.json,_extract_quote mark fallback | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
7cad9c96c1966eb15cdf,py,market_context.py,283,0,FORMAL_NMD,"        pct_chg = quote.get(""netPercentChange"")",quote,chains.callExpDateMap.*.quoteTimeInLong;chains.putExpDateMap.*.quoteTimeInLong;chains.underlying.quoteTime;quotes.extended.quoteTime;quotes.quote.52WeekHigh;quotes.quote.52WeekLow;quotes.quote.askMICId;quotes.quote.askPrice;quotes.quote.askSize;quotes.quote.askTime;quotes.quote.bidMICId;quotes.quote.bidPrice;quotes.quote.bidSize;quotes.quote.bidTime;quotes.quote.closePrice;quotes.quote.highPrice;quotes.quote.lastMICId;quotes.quote.lastPrice;quotes.quote.lastSize;quotes.quote.lowPrice;quotes.quote.mark;quotes.quote.markChange;quotes.quote.markPercentChange;quotes.quote.netChange;quotes.quote.netPercentChange,streaming.content.*.POST_MARKET_NET_CHANGE_PERCENT;streaming.content.*.REGULAR_MARKET_CHANGE_PERCENT;streaming.content.*.NET_CHANGE_PERCENT,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
2acdf23616c441281bcf,python,market_context.py,284,4,SCHWAB_LEAF_READ,quote.get(netPercentChange),quote.get(netPercentChange),CSV row 2282 (canonical_field=quotes.quote.netPercentChange),,CLAUDE chunk-1 disposition market_context.py 1-961,REPLACED,CSV row 2282 (canonical_field=quotes.quote.netPercentChange),governance/artifacts/perf_proof/replacements/pp_v4b_market_context_quote_pricehistory_leaf_provenance.json,_extract_quote pct chg | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
54c4307c33f77e2aee77,python,market_context.py,285,677,FORMAL_NMD,L285,L285,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
122b36f2fe376e8597b5,python,market_context.py,286,5,SCHWAB_LEAF_READ,reg.get(regularMarketPercentChange),reg.get(regularMarketPercentChange),CSV row 2304 (canonical_field=quotes.regular.regularMarketPercentChange),,CLAUDE chunk-1 disposition market_context.py 1-961,REPLACED,CSV row 2304 (canonical_field=quotes.regular.regularMarketPercentChange),governance/artifacts/perf_proof/replacements/pp_v4b_market_context_quote_pricehistory_leaf_provenance.json,_extract_quote pct chg fallback | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
61df46eddb9ca83dcc69,python,market_context.py,287,6,SCHWAB_LEAF_READ,quote.get(netChange),quote.get(netChange),CSV row 2281 (canonical_field=quotes.quote.netChange),,CLAUDE chunk-1 disposition market_context.py 1-961,REPLACED,CSV row 2281 (canonical_field=quotes.quote.netChange),governance/artifacts/perf_proof/replacements/pp_v4b_market_context_quote_pricehistory_leaf_provenance.json,_extract_quote net chg | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
60a5b7c854b24e6e1477,python,market_context.py,288,678,FORMAL_NMD,L288,L288,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
d846bc0ad09dd5a7d1f9,python,market_context.py,289,7,SCHWAB_LEAF_READ,reg.get(regularMarketNetChange),reg.get(regularMarketNetChange),CSV row 2303 (canonical_field=quotes.regular.regularMarketNetChange),,CLAUDE chunk-1 disposition market_context.py 1-961,REPLACED,CSV row 2303 (canonical_field=quotes.regular.regularMarketNetChange),governance/artifacts/perf_proof/replacements/pp_v4b_market_context_quote_pricehistory_leaf_provenance.json,_extract_quote net chg fallback | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
b438579c984c814c9859,python,market_context.py,290,118,FORMAL_KEEP_DERIVED,pct_chg derivation from net_chg,pct_chg_derivation_from_net_chg,,,CLAUDE chunk-1 disposition market_context.py 1-961,KEEP_DERIVED,,,CSV grep zero hits for pct_chg | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
e1ccbfa287750379f9fd,python,market_context.py,291,679,FORMAL_NMD,L291,L291,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
986209e28dc0608eeaac,python,market_context.py,292,680,FORMAL_NMD,L292,L292,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
53b070c55d4f0278bdef,python,market_context.py,293,681,FORMAL_NMD,L293,L293,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
97b9e731db9a38ad3d89,python,market_context.py,294,682,FORMAL_NMD,L294,L294,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
672b5bb3c09c63a5bab5,python,market_context.py,295,683,FORMAL_NMD,L295,L295,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
04ccb03f5d48d4b7519b,python,market_context.py,296,684,FORMAL_NMD,L296,L296,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
433a63b6779739513fca,python,market_context.py,297,685,FORMAL_NMD,L297,L297,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
823098054aee5341f368,python,market_context.py,298,686,FORMAL_NMD,L298,L298,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
0ecacb8a1461b4f2e09c,python,market_context.py,299,687,FORMAL_NMD,L299,L299,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
e17facbe5b581d0028ae,python,market_context.py,300,688,FORMAL_NMD,L300,L300,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
445843f92f3b44a81947,python,market_context.py,301,102,FORMAL_KEEP_DERIVED,_build_confluence,_build_confluence,,,CLAUDE chunk-1 disposition market_context.py 1-961,KEEP_DERIVED,,,CSV grep zero hits for weighted_push | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
932eb95db97eaec0d499,python,market_context.py,302,689,FORMAL_NMD,L302,L302,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
ad1abd1a3228d96a3d40,python,market_context.py,303,690,FORMAL_NMD,L303,L303,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
111d87252ec202bb34b1,python,market_context.py,304,691,FORMAL_NMD,L304,L304,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
be1d4709deb5e95a2a76,python,market_context.py,305,692,FORMAL_NMD,L305,L305,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
a2af2ef688f655699da0,python,market_context.py,306,693,FORMAL_NMD,L306,L306,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
d20c29b9e362c606b127,python,market_context.py,307,694,FORMAL_NMD,L307,L307,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
edacbb227ef6889c9fe8,python,market_context.py,308,695,FORMAL_NMD,L308,L308,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
714d094fa8177c4d825b,python,market_context.py,309,696,FORMAL_NMD,L309,L309,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
91dd63bd0cbd982d2f83,python,market_context.py,310,697,FORMAL_NMD,L310,L310,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
dba8f1991e2b9cf6f96a,python,market_context.py,311,698,FORMAL_NMD,L311,L311,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
e26704a2acdb02fe621d,python,market_context.py,312,699,FORMAL_NMD,L312,L312,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
19b1c1d7bd0d599fdd8e,python,market_context.py,313,700,FORMAL_NMD,L313,L313,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
bb92499c0a623110f424,python,market_context.py,314,701,FORMAL_NMD,L314,L314,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
cbc7bc40fb8e8a5a5e7e,python,market_context.py,315,702,FORMAL_NMD,L315,L315,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
665e49a55f0a0862987d,python,market_context.py,316,703,FORMAL_NMD,L316,L316,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
385a0b980831391092db,python,market_context.py,317,704,FORMAL_NMD,L317,L317,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
317ef49e7e8da5033dcd,python,market_context.py,318,121,FORMAL_KEEP_DERIVED,cq.contribution,cq.contribution,,,CLAUDE chunk-1 disposition market_context.py 1-961,KEEP_DERIVED,,,CSV grep zero hits for contribution | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
e1cfea5e51b618bc3065,python,market_context.py,319,705,FORMAL_NMD,L319,L319,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
8554eac924a328541c6f,python,market_context.py,320,706,FORMAL_NMD,L320,L320,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
789daba8b167f0c2a038,python,market_context.py,321,707,FORMAL_NMD,L321,L321,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
4a30c8ce11a11fce1930,python,market_context.py,322,708,FORMAL_NMD,L322,L322,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
a4256d8a758c5930a9dd,python,market_context.py,323,709,FORMAL_NMD,L323,L323,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
a4d5fc827cf5d3d50ed1,python,market_context.py,324,710,FORMAL_NMD,L324,L324,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
cc634cab492c417cab54,python,market_context.py,325,711,FORMAL_NMD,L325,L325,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
ef4abcf68db69504adcb,python,market_context.py,326,712,FORMAL_NMD,L326,L326,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
ccb98f69ca1cee74b0c6,python,market_context.py,327,713,FORMAL_NMD,L327,L327,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
68c2a9e8e08d1d043a39,python,market_context.py,328,714,FORMAL_NMD,L328,L328,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
fcbc946ed72522301e65,python,market_context.py,329,715,FORMAL_NMD,L329,L329,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
430e577ddd8140a2220d,python,market_context.py,330,716,FORMAL_NMD,L330,L330,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
a40f7f97454bae10a306,python,market_context.py,331,717,FORMAL_NMD,L331,L331,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
4fb69ace853357641f91,python,market_context.py,332,718,FORMAL_NMD,L332,L332,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
34cf922286164c211f7a,python,market_context.py,333,719,FORMAL_NMD,L333,L333,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
25de7f8354e805071378,python,market_context.py,334,720,FORMAL_NMD,L334,L334,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
fca9c16c086babfbe8b2,python,market_context.py,335,721,FORMAL_NMD,L335,L335,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
b41b24c943ccdc810342,python,market_context.py,336,722,FORMAL_NMD,L336,L336,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
4e5731ebc2fc0d777c13,python,market_context.py,337,723,FORMAL_NMD,L337,L337,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
f5e691779c0962719ece,python,market_context.py,338,724,FORMAL_NMD,L338,L338,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
33029e21e0c74d22641e,python,market_context.py,339,725,FORMAL_NMD,L339,L339,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
2b7b12a5f9e13a6e3329,python,market_context.py,340,726,FORMAL_NMD,L340,L340,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
485095d7b537ff65b5e8,python,market_context.py,341,727,FORMAL_NMD,L341,L341,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
c050296d185b1472c6fe,python,market_context.py,342,728,FORMAL_NMD,L342,L342,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
1fbb9819123917b187f8,python,market_context.py,343,729,FORMAL_NMD,L343,L343,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
61f30a4093949c05a7de,python,market_context.py,344,730,FORMAL_NMD,L344,L344,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
577bb973f3dad20c073d,python,market_context.py,345,731,FORMAL_NMD,L345,L345,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
c18e19efb0238a24845f,python,market_context.py,346,732,FORMAL_NMD,L346,L346,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
1880f1a1f9126b9b0fe2,python,market_context.py,347,733,FORMAL_NMD,L347,L347,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
4e6ec32be7cdd0264225,python,market_context.py,348,734,FORMAL_NMD,L348,L348,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
906686989dc1e2942998,python,market_context.py,349,735,FORMAL_NMD,L349,L349,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
9f1f05467715a13e38f1,python,market_context.py,350,736,FORMAL_NMD,L350,L350,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
467648b35886de4159be,python,market_context.py,351,103,FORMAL_KEEP_DERIVED,_build_iwm_confluence,_build_iwm_confluence,,,CLAUDE chunk-1 disposition market_context.py 1-961,KEEP_DERIVED,,,CSV grep zero hits for iwm_confluence | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
8b7975123b3015c30230,python,market_context.py,352,737,FORMAL_NMD,L352,L352,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
046027a5e0c2efa74c15,python,market_context.py,353,738,FORMAL_NMD,L353,L353,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
74362df61d80961746c3,python,market_context.py,354,739,FORMAL_NMD,L354,L354,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
3b1d68bd638f778884e2,python,market_context.py,355,740,FORMAL_NMD,L355,L355,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
e5bed7467803aa7454a9,python,market_context.py,356,741,FORMAL_NMD,L356,L356,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
bb9588c497fb1ea22429,python,market_context.py,357,742,FORMAL_NMD,L357,L357,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
4f10e848092378e239a2,python,market_context.py,358,743,FORMAL_NMD,L358,L358,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
7145c20ae91bdd395d4d,python,market_context.py,359,744,FORMAL_NMD,L359,L359,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
ab127d4ae78cc1c78218,python,market_context.py,360,745,FORMAL_NMD,L360,L360,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
be2ffad46aaf4169c30e,python,market_context.py,361,746,FORMAL_NMD,L361,L361,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
7a8ce0b0cc97e12c7bb9,python,market_context.py,362,747,FORMAL_NMD,L362,L362,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
25666cf9774570be4cca,python,market_context.py,363,748,FORMAL_NMD,L363,L363,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
e639ca2746f16bb5df9b,python,market_context.py,364,749,FORMAL_NMD,L364,L364,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
01e10b97dbf97a999da0,python,market_context.py,365,122,FORMAL_KEEP_DERIVED,sq.contribution,sq.contribution,,,CLAUDE chunk-1 disposition market_context.py 1-961,KEEP_DERIVED,,,CSV grep zero hits for contribution | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
de258875b2a045742de9,python,market_context.py,366,750,FORMAL_NMD,L366,L366,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
3c168fc6cf001ebd5d73,python,market_context.py,367,751,FORMAL_NMD,L367,L367,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
df88073ce0adb1303d98,python,market_context.py,368,752,FORMAL_NMD,L368,L368,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
3935f315d17a56acecec,python,market_context.py,369,753,FORMAL_NMD,L369,L369,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
0aef8d52544f7eeb89fd,python,market_context.py,370,754,FORMAL_NMD,L370,L370,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
52981191d347f7848bc6,python,market_context.py,371,755,FORMAL_NMD,L371,L371,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
8e5e6b72d60e01492d6c,python,market_context.py,372,756,FORMAL_NMD,L372,L372,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
3a3a6d63a94407bedc38,python,market_context.py,373,757,FORMAL_NMD,L373,L373,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
1a45e840a66379f305c1,python,market_context.py,374,758,FORMAL_NMD,L374,L374,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
551b2d81695f86a498d2,python,market_context.py,375,759,FORMAL_NMD,L375,L375,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
fafffa90e1c5f7071d83,python,market_context.py,376,760,FORMAL_NMD,L376,L376,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
2d3507743967ca37304c,python,market_context.py,377,761,FORMAL_NMD,L377,L377,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
ea957f553cd4ccf93e7a,python,market_context.py,378,762,FORMAL_NMD,L378,L378,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
e3e742191b84c8fe4b8e,python,market_context.py,379,763,FORMAL_NMD,L379,L379,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
0170b755c0ff104af518,python,market_context.py,380,764,FORMAL_NMD,L380,L380,,,CLAUDE chunk-1 disposition market_context.py 1-961,NOT_MARKET_DATA,,,orchestration/tables | line anchored HEAD a4d46c2 market_context.py; quote+pricehistory producer
