register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
dece24c7067deb23233c,python,training_cache.py,1,400,FORMAL_NMD,L1 orchestration,L1_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
431241e5fa67fbd30779,python,training_cache.py,316,705,FORMAL_NMD,L316 orchestration,L316_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5f0e91d3b8616f052873,python,training_cache.py,317,706,FORMAL_NMD,L317 orchestration,L317_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9d0255c37acb31704929,python,training_cache.py,318,707,FORMAL_NMD,L318 orchestration,L318_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
1c0b40b18badd48e541f,python,training_cache.py,319,708,FORMAL_NMD,L319 orchestration,L319_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
29916ea27d779d18681a,python,training_cache.py,320,709,FORMAL_NMD,L320 orchestration,L320_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
3de0dbe50cfceccaacbe,python,training_cache.py,321,710,FORMAL_NMD,L321 orchestration,L321_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
1b625d05fe19ac81cd02,python,training_cache.py,322,711,FORMAL_NMD,L322 orchestration,L322_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
b08bb2985fa4e56d0b70,python,training_cache.py,323,712,FORMAL_NMD,L323 orchestration,L323_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
bad24f6a0d7daabb9fe4,python,training_cache.py,324,713,FORMAL_NMD,L324 orchestration,L324_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f30c6c099cc2c3452e4f,python,training_cache.py,325,714,FORMAL_NMD,L325 orchestration,L325_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
fc433e8aec58eddd2ff0,python,training_cache.py,326,715,FORMAL_NMD,L326 orchestration,L326_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c0d89ecdc5b00afc6dfc,python,training_cache.py,327,716,FORMAL_NMD,L327 orchestration,L327_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
11063e99db2c5fc5049b,python,training_cache.py,328,717,FORMAL_NMD,L328 orchestration,L328_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
4e17f658e78ed90751d1,python,training_cache.py,329,718,FORMAL_NMD,L329 orchestration,L329_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
159594ac90a4e04b4485,python,training_cache.py,330,719,FORMAL_NMD,L330 orchestration,L330_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
ae8d9f49cd9438fce21b,python,training_cache.py,331,720,FORMAL_NMD,L331 orchestration,L331_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
4b6cb3be9fc397cad04f,python,training_cache.py,332,721,FORMAL_NMD,L332 orchestration,L332_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
635c850587596fc6a67c,python,training_cache.py,333,722,FORMAL_NMD,L333 orchestration,L333_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f06b5859f994d6442890,python,training_cache.py,334,723,FORMAL_NMD,L334 orchestration,L334_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
cd93a25ad29e32553891,python,training_cache.py,335,724,FORMAL_NMD,L335 orchestration,L335_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
ee5256514a15c79cd926,python,training_cache.py,336,725,FORMAL_NMD,L336 orchestration,L336_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
b0b3d747193ae6305b0e,python,training_cache.py,337,726,FORMAL_NMD,L337 orchestration,L337_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
2faa45def7508516d607,python,training_cache.py,338,727,FORMAL_NMD,L338 orchestration,L338_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
eb35d4f941380e19d865,python,training_cache.py,339,110,FORMAL_KEEP_DERIVED,_meta_required_positive_int,_meta_required_positive_int,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,KEEP_DERIVED,,,CSV grep zero hits for _meta_required_positive_int | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5cbb0445b45e4a801675,python,training_cache.py,340,728,FORMAL_NMD,L340 orchestration,L340_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
0e527209c9984a88b0c1,python,training_cache.py,341,729,FORMAL_NMD,L341 orchestration,L341_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f1c712ee0b4703926820,python,training_cache.py,342,730,FORMAL_NMD,L342 orchestration,L342_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c4be1ee5d31cc111d61b,python,training_cache.py,343,731,FORMAL_NMD,L343 orchestration,L343_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
7a9db650b49d5611d641,python,training_cache.py,344,732,FORMAL_NMD,L344 orchestration,L344_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
e89267d1729dfc49de53,python,training_cache.py,345,733,FORMAL_NMD,L345 orchestration,L345_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
b18178f85c1621bd6362,python,training_cache.py,346,734,FORMAL_NMD,L346 orchestration,L346_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
79fb704ede52d3dc00a9,python,training_cache.py,347,735,FORMAL_NMD,L347 orchestration,L347_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
af992c891c24fb2a9e05,python,training_cache.py,348,736,FORMAL_NMD,L348 orchestration,L348_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
61990c06db2b7b5bb653,python,training_cache.py,349,737,FORMAL_NMD,L349 orchestration,L349_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
3071be37f4be9642549d,python,training_cache.py,350,738,FORMAL_NMD,L350 orchestration,L350_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
352f03c77e51ffa805b1,python,training_cache.py,351,111,FORMAL_KEEP_DERIVED,_canonical_lineage_identity_ok,_canonical_lineage_identity_ok,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,KEEP_DERIVED,,,CSV grep zero hits for _canonical_lineage_identity_ok | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
809effdd21d73b2191a0,python,training_cache.py,352,739,FORMAL_NMD,L352 orchestration,L352_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
0abfb5b6be9cab22e1cb,python,training_cache.py,353,740,FORMAL_NMD,L353 orchestration,L353_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
82ea1aab60428220fba8,python,training_cache.py,354,741,FORMAL_NMD,L354 orchestration,L354_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
477bd0ab37068c6c8940,python,training_cache.py,355,742,FORMAL_NMD,L355 orchestration,L355_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f6bfd9d63861615ba383,python,training_cache.py,356,743,FORMAL_NMD,L356 orchestration,L356_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
890404dfee661608a35b,python,training_cache.py,357,744,FORMAL_NMD,L357 orchestration,L357_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f42cf57b7cafdb535ed8,python,training_cache.py,358,745,FORMAL_NMD,L358 orchestration,L358_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
33640b15e797a806d24c,python,training_cache.py,359,746,FORMAL_NMD,L359 orchestration,L359_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
e53b5f176760083dc742,python,training_cache.py,360,747,FORMAL_NMD,L360 orchestration,L360_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
79204b9570ee7e2fa6fc,python,training_cache.py,361,748,FORMAL_NMD,L361 orchestration,L361_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
fae985b9cc8061830a38,python,training_cache.py,362,749,FORMAL_NMD,L362 orchestration,L362_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
3f52d904b97d4cb51f3d,python,training_cache.py,363,750,FORMAL_NMD,L363 orchestration,L363_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5d7be2a25126165a7aed,python,training_cache.py,364,751,FORMAL_NMD,L364 orchestration,L364_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
7b2cab6568269d0f70e9,python,training_cache.py,365,752,FORMAL_NMD,L365 orchestration,L365_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
06dd062a9070dddb52c9,python,training_cache.py,366,753,FORMAL_NMD,L366 orchestration,L366_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
bd7c27db3f4921f06dcc,python,training_cache.py,367,754,FORMAL_NMD,L367 orchestration,L367_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
20f0123b78cc0a29f256,python,training_cache.py,368,755,FORMAL_NMD,L368 orchestration,L368_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
124885d490aedd944909,python,training_cache.py,369,756,FORMAL_NMD,L369 orchestration,L369_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
a8c5320cde3b6d8914a2,python,training_cache.py,370,757,FORMAL_NMD,L370 orchestration,L370_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
43819862b244244875e3,python,training_cache.py,371,758,FORMAL_NMD,L371 orchestration,L371_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f896128cb61c952fd4dd,python,training_cache.py,372,759,FORMAL_NMD,L372 orchestration,L372_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f1804b94b9285bfc2c47,python,training_cache.py,373,760,FORMAL_NMD,L373 orchestration,L373_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5bd7533f0baba248e720,python,training_cache.py,374,761,FORMAL_NMD,L374 orchestration,L374_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
6ac04305e6125bfc7c5c,python,training_cache.py,375,762,FORMAL_NMD,L375 orchestration,L375_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
21730dd5f4c4a08e05eb,python,training_cache.py,376,763,FORMAL_NMD,L376 orchestration,L376_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
69839f3fc0dec9b2f1ea,python,training_cache.py,377,764,FORMAL_NMD,L377 orchestration,L377_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
87b83e32c6d2a6934994,python,training_cache.py,378,765,FORMAL_NMD,L378 orchestration,L378_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
567e45e4d3f0de414c54,python,training_cache.py,379,766,FORMAL_NMD,L379 orchestration,L379_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
741497110e18ec21d2e7,python,training_cache.py,380,767,FORMAL_NMD,L380 orchestration,L380_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
b641e2571a2635013742,python,training_cache.py,381,768,FORMAL_NMD,L381 orchestration,L381_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9f31c698b5b08b4f069b,python,training_cache.py,382,769,FORMAL_NMD,L382 orchestration,L382_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
e60457709582a67d009a,python,training_cache.py,383,770,FORMAL_NMD,L383 orchestration,L383_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9bbbda50bdb695ef8411,python,training_cache.py,384,771,FORMAL_NMD,L384 orchestration,L384_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5f19e355cbe500d73f02,python,training_cache.py,385,112,FORMAL_KEEP_DERIVED,_feature_identity_matches,_feature_identity_matches,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,KEEP_DERIVED,,,CSV grep zero hits for _feature_identity_matches | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
890aff018f30ae956330,python,training_cache.py,386,772,FORMAL_NMD,L386 orchestration,L386_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c6b70746b54333eeec31,python,training_cache.py,387,773,FORMAL_NMD,L387 orchestration,L387_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c24937452d4e034695cf,python,training_cache.py,388,774,FORMAL_NMD,L388 orchestration,L388_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
1f01ce72b4184d187408,python,training_cache.py,389,775,FORMAL_NMD,L389 orchestration,L389_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
5363ec68c3f51e5e7db5,python,training_cache.py,390,776,FORMAL_NMD,L390 orchestration,L390_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
2d97328c105b64a63b24,python,training_cache.py,391,777,FORMAL_NMD,L391 orchestration,L391_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
9ee4f7e10f7039974651,python,training_cache.py,392,778,FORMAL_NMD,L392 orchestration,L392_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
a9d838ee1ab4313a4ad0,python,training_cache.py,393,779,FORMAL_NMD,L393 orchestration,L393_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
fc3227f89fb7c9f07a46,python,training_cache.py,394,780,FORMAL_NMD,L394 orchestration,L394_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f60c9e75fe6b1062c0c3,python,training_cache.py,395,781,FORMAL_NMD,L395 orchestration,L395_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
d839d9963dea4e1c3504,python,training_cache.py,396,782,FORMAL_NMD,L396 orchestration,L396_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
303d66e174e81974576e,python,training_cache.py,397,783,FORMAL_NMD,L397 orchestration,L397_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c38d14aaad9449a6ab26,python,training_cache.py,398,784,FORMAL_NMD,L398 orchestration,L398_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
11b518fea5a88ec15eca,python,training_cache.py,399,785,FORMAL_NMD,L399 orchestration,L399_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
28c17a3800cdfdda7258,python,training_cache.py,400,786,FORMAL_NMD,L400 orchestration,L400_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
f1c037d9f28298a5bd64,python,training_cache.py,401,787,FORMAL_NMD,L401 orchestration,L401_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
aeae4d61e7045113b7a0,python,training_cache.py,402,113,FORMAL_KEEP_DERIVED,save_lstm_feature_cache,save_lstm_feature_cache,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,KEEP_DERIVED,,,CSV grep zero hits for save_lstm_feature_cache | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
c996323897357db4b21b,python,training_cache.py,403,788,FORMAL_NMD,L403 orchestration,L403_orchestration,,,CLAUDE Layer 5 chunk-1 disposition training_cache.py,NOT_MARKET_DATA,,,Training cache / manifest / file-hash identity (no Schwab leaves) | line anchored HEAD da69147; ML cache/manifest identity; REPLACED=0
