register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
749884ad98cfe2ed987a,python,features/shared_sequence_context.py,1,400,FORMAL_NMD,L1 orchestration,L1_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
b401bb89d8eafe276043,python,features/shared_sequence_context.py,82,479,FORMAL_NMD,L82 orchestration,L82_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
46d40a776b4a4ba09a85,python,features/shared_sequence_context.py,83,480,FORMAL_NMD,L83 orchestration,L83_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
a1bcbb4ebdf53b12fbab,python,features/shared_sequence_context.py,84,481,FORMAL_NMD,L84 orchestration,L84_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
a75317c7f89a1287936e,python,features/shared_sequence_context.py,85,482,FORMAL_NMD,L85 orchestration,L85_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
4e1978114c656dbed1f9,python,features/shared_sequence_context.py,86,483,FORMAL_NMD,L86 orchestration,L86_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
7ca0e7e08fe22365add0,python,features/shared_sequence_context.py,87,484,FORMAL_NMD,L87 orchestration,L87_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
0c3635da89e56eab778d,python,features/shared_sequence_context.py,88,485,FORMAL_NMD,L88 orchestration,L88_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
cdd85691aee98120b3a9,python,features/shared_sequence_context.py,89,486,FORMAL_NMD,L89 orchestration,L89_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
d1a763456713923de011,python,features/shared_sequence_context.py,90,487,FORMAL_NMD,L90 orchestration,L90_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
40c8b40685307df5f6b0,python,features/shared_sequence_context.py,91,488,FORMAL_NMD,L91 orchestration,L91_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
0a22f5635da0930e2183,python,features/shared_sequence_context.py,92,489,FORMAL_NMD,L92 orchestration,L92_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
e93e9ad45eada65a645e,python,features/shared_sequence_context.py,93,490,FORMAL_NMD,L93 orchestration,L93_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
0d8254937ca15f4a0d3b,python,features/shared_sequence_context.py,94,491,FORMAL_NMD,L94 orchestration,L94_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
7f74ea178b8e221766f5,python,features/shared_sequence_context.py,95,492,FORMAL_NMD,L95 orchestration,L95_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
6b0b8ae41b18887bddba,python,features/shared_sequence_context.py,96,493,FORMAL_NMD,L96 orchestration,L96_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
bb3124c9eac4d6379147,python,features/shared_sequence_context.py,97,494,FORMAL_NMD,L97 orchestration,L97_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
a4e1652a01d0960ef0b8,python,features/shared_sequence_context.py,98,495,FORMAL_NMD,L98 orchestration,L98_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
3fdc845ee6635b70c59e,python,features/shared_sequence_context.py,99,496,FORMAL_NMD,L99 orchestration,L99_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
03dd3e2f0a4ab6cb2548,python,features/shared_sequence_context.py,100,497,FORMAL_NMD,L100 orchestration,L100_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
a1708239ccb645737b44,python,features/shared_sequence_context.py,101,498,FORMAL_NMD,L101 orchestration,L101_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
f4924852f89533581f5d,python,features/shared_sequence_context.py,102,499,FORMAL_NMD,L102 orchestration,L102_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
9ed23f5e5b1f11bb0fed,python,features/shared_sequence_context.py,103,500,FORMAL_NMD,L103 orchestration,L103_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
800c6aa26a03cfaf57e2,python,features/shared_sequence_context.py,104,501,FORMAL_NMD,L104 orchestration,L104_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
c91d57a8a5926d194f4e,python,features/shared_sequence_context.py,105,502,FORMAL_NMD,L105 orchestration,L105_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
8b9a8b81e9a60e01148f,python,features/shared_sequence_context.py,106,503,FORMAL_NMD,L106 orchestration,L106_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
7ba7a9830e145a746bc5,python,features/shared_sequence_context.py,107,504,FORMAL_NMD,L107 orchestration,L107_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
3fa440795ae1b738fa06,python,features/shared_sequence_context.py,108,505,FORMAL_NMD,L108 orchestration,L108_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
cb7803829fad70b5453b,python,features/shared_sequence_context.py,109,506,FORMAL_NMD,L109 orchestration,L109_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
56cee7ed8dd648a329eb,python,features/shared_sequence_context.py,110,507,FORMAL_NMD,L110 orchestration,L110_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
497fe2c273855fda64dc,python,features/shared_sequence_context.py,111,508,FORMAL_NMD,L111 orchestration,L111_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
c4f7e78a51998623a283,python,features/shared_sequence_context.py,112,509,FORMAL_NMD,L112 orchestration,L112_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
ec67b55f92d1c0e7559d,python,features/shared_sequence_context.py,113,510,FORMAL_NMD,L113 orchestration,L113_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
6d9e6f42d8133f88994f,python,features/shared_sequence_context.py,114,511,FORMAL_NMD,L114 orchestration,L114_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
d696c6bfd3004533f078,python,features/shared_sequence_context.py,115,512,FORMAL_NMD,L115 orchestration,L115_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
9622047dd2321e24701f,python,features/shared_sequence_context.py,116,513,FORMAL_NMD,L116 orchestration,L116_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
e0cb5115f89b358d5eae,python,features/shared_sequence_context.py,117,514,FORMAL_NMD,L117 orchestration,L117_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
2c5db3c245d42b792da5,python,features/shared_sequence_context.py,118,102,FORMAL_KEEP_DERIVED,build_shared_sequence_context,build_shared_sequence_context,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,KEEP_DERIVED,,,CSV grep zero hits for build_shared_sequence_context | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
67bfb99c74262a22ca72,python,features/shared_sequence_context.py,119,515,FORMAL_NMD,L119 orchestration,L119_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
461d95ba4dc3f208d9bf,python,features/shared_sequence_context.py,120,516,FORMAL_NMD,L120 orchestration,L120_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
a2f18cd389158e5f8e82,python,features/shared_sequence_context.py,121,517,FORMAL_NMD,L121 orchestration,L121_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
8f719caa97074bceb587,python,features/shared_sequence_context.py,122,518,FORMAL_NMD,L122 orchestration,L122_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
5bdfe9ac81bc949a400c,python,features/shared_sequence_context.py,123,519,FORMAL_NMD,L123 orchestration,L123_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
f37ec7cd0c2f12dd8f7b,python,features/shared_sequence_context.py,124,520,FORMAL_NMD,L124 orchestration,L124_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
8b60f73d2df9915ca4d6,python,features/shared_sequence_context.py,125,521,FORMAL_NMD,L125 orchestration,L125_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
6a527c9cbe7437e0e2cd,python,features/shared_sequence_context.py,126,522,FORMAL_NMD,L126 orchestration,L126_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
f05eb68366721ca3aaa0,python,features/shared_sequence_context.py,127,523,FORMAL_NMD,L127 orchestration,L127_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
27d1958c5eafd170cec1,python,features/shared_sequence_context.py,128,524,FORMAL_NMD,L128 orchestration,L128_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
1d11285e68058827b4be,python,features/shared_sequence_context.py,129,525,FORMAL_NMD,L129 orchestration,L129_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
0e0d9008df835daad957,python,features/shared_sequence_context.py,130,526,FORMAL_NMD,L130 orchestration,L130_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
1eed7dd2365ebf5ab433,python,features/shared_sequence_context.py,131,527,FORMAL_NMD,L131 orchestration,L131_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
f98c6f1524512e52faa5,python,features/shared_sequence_context.py,132,528,FORMAL_NMD,L132 orchestration,L132_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
7d66312145524391fd66,python,features/shared_sequence_context.py,133,529,FORMAL_NMD,L133 orchestration,L133_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
ec429eebb540a36a0fa2,python,features/shared_sequence_context.py,134,530,FORMAL_NMD,L134 orchestration,L134_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
32038199d7ab642b7def,python,features/shared_sequence_context.py,135,531,FORMAL_NMD,L135 orchestration,L135_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
3e5155281f701962bf8b,python,features/shared_sequence_context.py,136,532,FORMAL_NMD,L136 orchestration,L136_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
bcf3221b97bb999af435,python,features/shared_sequence_context.py,137,533,FORMAL_NMD,L137 orchestration,L137_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
cdd7d6808c24acb423f0,python,features/shared_sequence_context.py,138,534,FORMAL_NMD,L138 orchestration,L138_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
4d0d9fafd46f3228094d,python,features/shared_sequence_context.py,139,535,FORMAL_NMD,L139 orchestration,L139_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
039e15f0e6b26dcd6d90,python,features/shared_sequence_context.py,140,536,FORMAL_NMD,L140 orchestration,L140_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
4310af0abf21990c8e65,python,features/shared_sequence_context.py,141,537,FORMAL_NMD,L141 orchestration,L141_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
6c1e66fd20f4304952cb,python,features/shared_sequence_context.py,142,200,FORMAL_PASS_THROUGH,db.get_recent_snapshots,db.get_recent_snapshots,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,PASS_THROUGH,,,PASS_THROUGH EdDB persisted snapshots | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
9ed6c77ec5b941b44f0f,python,features/shared_sequence_context.py,143,538,FORMAL_NMD,L143 orchestration,L143_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
16523961f34148da1a7d,python,features/shared_sequence_context.py,144,539,FORMAL_NMD,L144 orchestration,L144_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
73202607813cbf2b44e9,python,features/shared_sequence_context.py,145,540,FORMAL_NMD,L145 orchestration,L145_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
2d1c6e64f14a8d4194a1,python,features/shared_sequence_context.py,146,541,FORMAL_NMD,L146 orchestration,L146_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
74552b5523adfa7fba84,python,features/shared_sequence_context.py,147,542,FORMAL_NMD,L147 orchestration,L147_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
1e5eb020dfffddef6059,python,features/shared_sequence_context.py,148,543,FORMAL_NMD,L148 orchestration,L148_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
6da38aebada2b26311e3,python,features/shared_sequence_context.py,149,544,FORMAL_NMD,L149 orchestration,L149_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
88a64ade8b9356fe4e3a,python,features/shared_sequence_context.py,150,545,FORMAL_NMD,L150 orchestration,L150_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
5e676e30f9637f09a70f,python,features/shared_sequence_context.py,151,546,FORMAL_NMD,L151 orchestration,L151_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
eb31e6e2acd9c4940e52,python,features/shared_sequence_context.py,152,547,FORMAL_NMD,L152 orchestration,L152_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
4ad4916f07b43a7f4ae9,python,features/shared_sequence_context.py,153,548,FORMAL_NMD,L153 orchestration,L153_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
74cdb0017dd69306daff,python,features/shared_sequence_context.py,154,549,FORMAL_NMD,L154 orchestration,L154_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
7ec798f794b18aec0883,python,features/shared_sequence_context.py,155,550,FORMAL_NMD,L155 orchestration,L155_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
11216bbfb98d9e3dd3d5,python,features/shared_sequence_context.py,156,551,FORMAL_NMD,L156 orchestration,L156_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
d146fc37ca5ebe9244b5,python,features/shared_sequence_context.py,157,552,FORMAL_NMD,L157 orchestration,L157_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
eddf9fc14a8a926a0f62,python,features/shared_sequence_context.py,158,553,FORMAL_NMD,L158 orchestration,L158_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
794f5f420e02b7961cec,python,features/shared_sequence_context.py,159,554,FORMAL_NMD,L159 orchestration,L159_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
10f9ec6c1c355bc1d4a7,python,features/shared_sequence_context.py,160,555,FORMAL_NMD,L160 orchestration,L160_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
98168da14deb565b7e6e,python,features/shared_sequence_context.py,161,556,FORMAL_NMD,L161 orchestration,L161_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
de8b05ea33c410a69334,python,features/shared_sequence_context.py,162,557,FORMAL_NMD,L162 orchestration,L162_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/shared_sequence_context.py,NOT_MARKET_DATA,,,Shared LSTM/TR sequence prep (one DB fetch per tick) | line anchored HEAD c8703c0; 11/11 features sweep closure; slice-only
