register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
c7b40a6568185acc5df7,python,signals.py,1,400,FORMAL_NMD,L1,L1,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
469c9dcffcccf0b18415,python,signals.py,283,671,FORMAL_NMD,L283,L283,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
129962e5168c9fd8978b,python,signals.py,284,672,FORMAL_NMD,L284,L284,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
560ecbb4401e39c9336f,python,signals.py,285,673,FORMAL_NMD,L285,L285,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
5918dd0e4d73611f74cf,python,signals.py,286,674,FORMAL_NMD,L286,L286,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
baff63393b2ca83b0683,python,signals.py,287,675,FORMAL_NMD,L287,L287,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
fed2eb114e10c9f8b69d,python,signals.py,288,676,FORMAL_NMD,L288,L288,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
ac4fc7ab4fe12dea6507,python,signals.py,289,677,FORMAL_NMD,L289,L289,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
d146453c4c994895e33b,python,signals.py,290,678,FORMAL_NMD,L290,L290,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
0aa931974d6ba2a85c44,python,signals.py,291,679,FORMAL_NMD,L291,L291,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
b8e0ba91dbd471bc3131,python,signals.py,292,107,FORMAL_KEEP_DERIVED,_spot_for_mc_fusion_adjustment,_spot_for_mc_fusion_adjustment,,,CLAUDE chunk-1 disposition signals.py 1-1422,KEEP_DERIVED,,,CSV grep zero hits for _spot_for_mc_fusion_adjustment | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
50adb36234ba4e9a4684,python,signals.py,293,680,FORMAL_NMD,L293,L293,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
eb7b4e981afef126ce74,python,signals.py,294,681,FORMAL_NMD,L294,L294,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
399b58eaacf6f43af880,python,signals.py,295,682,FORMAL_NMD,L295,L295,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
bb1f4f45625b5254629b,python,signals.py,296,683,FORMAL_NMD,L296,L296,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
68bb85950b6ef68c4c7b,python,signals.py,297,684,FORMAL_NMD,L297,L297,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
908f5a9739ddd8505d99,python,signals.py,298,685,FORMAL_NMD,L298,L298,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
7d90aa1a0c045727c79f,python,signals.py,299,686,FORMAL_NMD,L299,L299,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
f54bba41759c4605d096,python,signals.py,300,687,FORMAL_NMD,L300,L300,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
cb9b6005b4fa62421470,python,signals.py,301,688,FORMAL_NMD,L301,L301,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
16fa54c1acc312b4e808,python,signals.py,302,689,FORMAL_NMD,L302,L302,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
5b0819e9dcbf1b0f762d,python,signals.py,303,690,FORMAL_NMD,L303,L303,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
7844781a05fbf71783e0,python,signals.py,304,691,FORMAL_NMD,L304,L304,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
55d6fa08034024435aeb,python,signals.py,305,692,FORMAL_NMD,L305,L305,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
1d74a6e6e1c40010e93f,python,signals.py,306,693,FORMAL_NMD,L306,L306,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
2290c70bc862c8b83f80,python,signals.py,307,694,FORMAL_NMD,L307,L307,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
30f1b2a235b8174b6289,python,signals.py,308,695,FORMAL_NMD,L308,L308,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
a9cfb88a9be59e85a1e4,python,signals.py,309,696,FORMAL_NMD,L309,L309,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
e41fbcd6ef8720fecf9c,python,signals.py,310,697,FORMAL_NMD,L310,L310,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
7bd9790d2ee911a2b4d7,python,signals.py,311,698,FORMAL_NMD,L311,L311,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
6ed5ae0ad1a228b0c843,python,signals.py,312,699,FORMAL_NMD,L312,L312,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
0f3cc04228ec0d7e7f45,python,signals.py,313,700,FORMAL_NMD,L313,L313,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
3ae0a1a24fe03c72b579,python,signals.py,314,108,FORMAL_KEEP_DERIVED,_run_model_stack,_run_model_stack,,,CLAUDE chunk-1 disposition signals.py 1-1422,KEEP_DERIVED,,,CSV grep zero hits for _run_model_stack | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
2392a8cbd8437d7b456e,python,signals.py,315,701,FORMAL_NMD,L315,L315,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
46b16aa5b6bb32905309,python,signals.py,316,702,FORMAL_NMD,L316,L316,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
3141e639fa9a49bbf0d6,python,signals.py,317,703,FORMAL_NMD,L317,L317,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
01300a5ff04d9e1b3d56,python,signals.py,318,704,FORMAL_NMD,L318,L318,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
336cbaaa9b32972c5bed,python,signals.py,319,705,FORMAL_NMD,L319,L319,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
454aa4bd5e9b51648366,python,signals.py,320,204,FORMAL_PASS_THROUGH,rules.signal direction_hint,rules.signal_direction_hint,,,CLAUDE chunk-1 disposition signals.py 1-1422,PASS_THROUGH,,,PASS_THROUGH rules_engine | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
e98969e7a1b28c868cda,python,signals.py,321,706,FORMAL_NMD,L321,L321,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
03fcc14ab79b74e3550a,python,signals.py,322,707,FORMAL_NMD,L322,L322,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
04f6462c789e13d8d97c,python,signals.py,323,708,FORMAL_NMD,L323,L323,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
b1ba733184f8f6c7502f,python,signals.py,324,709,FORMAL_NMD,L324,L324,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
c218a2ef1586de490a46,python,signals.py,325,710,FORMAL_NMD,L325,L325,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
3f1856680f2354c01e90,python,signals.py,326,711,FORMAL_NMD,L326,L326,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
5f0afd0e3c95dca3ccb8,python,signals.py,327,712,FORMAL_NMD,L327,L327,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
63adbf8cdd4f208f77a8,python,signals.py,328,713,FORMAL_NMD,L328,L328,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
ce0717eb6b4b881ffbf9,python,signals.py,329,714,FORMAL_NMD,L329,L329,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
c5d0d0a2ed709ca23d8b,python,signals.py,330,715,FORMAL_NMD,L330,L330,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
59c3333baa4abfeb0b4c,python,signals.py,331,716,FORMAL_NMD,L331,L331,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
055540dc9bf33c8f39ea,python,signals.py,332,717,FORMAL_NMD,L332,L332,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
9733eadbb97edd8e57d5,python,signals.py,333,718,FORMAL_NMD,L333,L333,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
5a12a58a2639bfd104b6,python,signals.py,334,719,FORMAL_NMD,L334,L334,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
f9f7591471bc5769fa24,python,signals.py,335,720,FORMAL_NMD,L335,L335,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
df5a8c6f2fe611c4bdb0,python,signals.py,336,721,FORMAL_NMD,L336,L336,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
14ba30a4f8be44d97f22,python,signals.py,337,722,FORMAL_NMD,L337,L337,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
b9bfc4e5bb6bc5322ff0,python,signals.py,338,723,FORMAL_NMD,L338,L338,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
086ae3b56bae18cd3c2f,python,signals.py,339,724,FORMAL_NMD,L339,L339,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
0db06eda291b900f8233,python,signals.py,340,725,FORMAL_NMD,L340,L340,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
1ba1ae8344d552cc2ffb,python,signals.py,341,726,FORMAL_NMD,L341,L341,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
4ee71d4b0d527a0a9cd4,python,signals.py,342,727,FORMAL_NMD,L342,L342,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
2fb4c914aa7dca303b2f,python,signals.py,343,728,FORMAL_NMD,L343,L343,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
cbc615a141d67de0bd89,python,signals.py,344,729,FORMAL_NMD,L344,L344,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
63186a505ad3a41e4772,python,signals.py,345,730,FORMAL_NMD,L345,L345,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
d616d5849898fe6aa6fe,python,signals.py,346,731,FORMAL_NMD,L346,L346,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
05187d1b4913af9145de,python,signals.py,347,732,FORMAL_NMD,L347,L347,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
dc588ddd6bedc4cf45df,python,signals.py,348,205,FORMAL_PASS_THROUGH,inp.ticker / rules.signal,inp.ticker_/_rules.signal,,,CLAUDE chunk-1 disposition signals.py 1-1422,PASS_THROUGH,,,PASS_THROUGH SignalInput | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
6a2620430f2c5dbebf93,python,signals.py,349,733,FORMAL_NMD,L349,L349,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
bee678a366870973e8f4,python,signals.py,350,734,FORMAL_NMD,L350,L350,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
d833b6d62e1e0b73ddb1,python,signals.py,351,735,FORMAL_NMD,L351,L351,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
23b4186ba43a744e343d,python,signals.py,352,736,FORMAL_NMD,L352,L352,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
a1f018e04a8473581490,python,signals.py,353,737,FORMAL_NMD,L353,L353,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
79da79a2a948230c96a0,python,signals.py,354,738,FORMAL_NMD,L354,L354,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
6800426d425ea4b37a3e,python,signals.py,355,739,FORMAL_NMD,L355,L355,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
76b0e01db711f3424863,python,signals.py,356,740,FORMAL_NMD,L356,L356,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
bcbf179bc8252a2988d1,python,signals.py,357,741,FORMAL_NMD,L357,L357,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
2758cf6ef5ba655a9bdb,python,signals.py,358,742,FORMAL_NMD,L358,L358,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
93e57a823bb115e28d77,python,signals.py,359,743,FORMAL_NMD,L359,L359,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
632428e352865955b5d3,python,signals.py,360,744,FORMAL_NMD,L360,L360,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
61bcd20b8760ac706510,python,signals.py,361,745,FORMAL_NMD,L361,L361,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
86b0b93fe6b3cd8fa4cf,python,signals.py,362,746,FORMAL_NMD,L362,L362,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
6453d5b880515b74c475,python,signals.py,363,747,FORMAL_NMD,L363,L363,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
6758b1d21c0c7ab7d8e3,python,signals.py,364,748,FORMAL_NMD,L364,L364,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
cc44f5e27de71044094b,python,signals.py,365,749,FORMAL_NMD,L365,L365,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
b8d149139800bf2cd223,python,signals.py,366,750,FORMAL_NMD,L366,L366,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
45faac7ee0d7dd3609fb,python,signals.py,367,751,FORMAL_NMD,L367,L367,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
234e4dcb52aa550911a7,python,signals.py,368,752,FORMAL_NMD,L368,L368,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
5caf7e986867ec02f17f,python,signals.py,369,753,FORMAL_NMD,L369,L369,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
c7208de02de16fc6ac97,python,signals.py,370,754,FORMAL_NMD,L370,L370,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
721c66b7a72f411c36b0,python,signals.py,371,755,FORMAL_NMD,L371,L371,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
1855ce07889f204906ba,python,signals.py,372,756,FORMAL_NMD,L372,L372,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
7be2af0474e82c371c90,python,signals.py,373,757,FORMAL_NMD,L373,L373,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
843882c64cbbfc358722,python,signals.py,374,758,FORMAL_NMD,L374,L374,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
e739f2fd2bbe4ab656e5,python,signals.py,375,759,FORMAL_NMD,L375,L375,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
51c33fc3afe1e7eb6e81,python,signals.py,376,760,FORMAL_NMD,L376,L376,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
15b9f31e4629e7bb0cf4,python,signals.py,377,761,FORMAL_NMD,L377,L377,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
cef00ebb8b3f0419c306,python,signals.py,378,762,FORMAL_NMD,L378,L378,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
d8914fada6306cbe387e,python,signals.py,379,763,FORMAL_NMD,L379,L379,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
66b73b29b0a792058ebd,python,signals.py,380,764,FORMAL_NMD,L380,L380,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
ffa2015dbfdc64f93fc9,python,signals.py,381,765,FORMAL_NMD,L381,L381,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
999650776abab5f6cb29,python,signals.py,382,766,FORMAL_NMD,L382,L382,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
818ea7fd7bc67b481058,python,signals.py,383,767,FORMAL_NMD,L383,L383,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
292766d5405dc47d0bed,python,signals.py,384,768,FORMAL_NMD,L384,L384,,,CLAUDE chunk-1 disposition signals.py 1-1422,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8 signals.py trunk; fusion_policy sub-walk d3f0ce8+
