register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
d257df4d5e0c0b0b4508,python,features/fusion_policy_contract.py,1,400,FORMAL_NMD,L1 orchestration,L1_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
9dab15c4b54848d01bd2,python,features/fusion_policy_contract.py,75,467,FORMAL_NMD,L75 orchestration,L75_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
2d9a6b53982e18f38aa6,python,features/fusion_policy_contract.py,76,468,FORMAL_NMD,L76 orchestration,L76_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
43e1b4df8329754ee552,python,features/fusion_policy_contract.py,77,469,FORMAL_NMD,L77 orchestration,L77_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
cb3e2edc255fa6464350,python,features/fusion_policy_contract.py,78,104,FORMAL_KEEP_DERIVED,fused_move_prob = 1.0 - P(flat),fused_move_prob_=_1.0_-_P(flat),,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,KEEP_DERIVED,,,CSV grep zero hits for fused_move_prob_ | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
04a5e8a76768ed19d8d3,python,features/fusion_policy_contract.py,79,203,FORMAL_PASS_THROUGH,fusion.fusion_confidence_score,fusion.fusion_confidence_score,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,PASS_THROUGH,,,PASS_THROUGH bayesian_fusion | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
f59b2cdd3f22861a92bb,python,features/fusion_policy_contract.py,80,470,FORMAL_NMD,L80 orchestration,L80_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
51eae989f7e76c619151,python,features/fusion_policy_contract.py,81,471,FORMAL_NMD,L81 orchestration,L81_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
c982958629cb71a84067,python,features/fusion_policy_contract.py,82,472,FORMAL_NMD,L82 orchestration,L82_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
b6cf6fdc63430a7afd01,python,features/fusion_policy_contract.py,83,473,FORMAL_NMD,L83 orchestration,L83_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
d76defd87a969dffc902,python,features/fusion_policy_contract.py,84,474,FORMAL_NMD,L84 orchestration,L84_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
df48613232ce110296f1,python,features/fusion_policy_contract.py,85,475,FORMAL_NMD,L85 orchestration,L85_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
62be1a125caa5a448e87,python,features/fusion_policy_contract.py,86,204,FORMAL_PASS_THROUGH,fusion.contributing_models,fusion.contributing_models,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,PASS_THROUGH,,,PASS_THROUGH bayesian_fusion | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
a08757ab5430f82e8029,python,features/fusion_policy_contract.py,87,476,FORMAL_NMD,L87 orchestration,L87_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
696f6e2b9693f92bb344,python,features/fusion_policy_contract.py,88,477,FORMAL_NMD,L88 orchestration,L88_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
7c2c0d9536111e2f3de1,python,features/fusion_policy_contract.py,89,478,FORMAL_NMD,L89 orchestration,L89_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
34cd00edaca04c1caa15,python,features/fusion_policy_contract.py,90,479,FORMAL_NMD,L90 orchestration,L90_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
e789e5c608a98aa1d247,python,features/fusion_policy_contract.py,91,480,FORMAL_NMD,L91 orchestration,L91_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
3fe1930b665f8943fd7a,python,features/fusion_policy_contract.py,92,481,FORMAL_NMD,L92 orchestration,L92_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
37797ecd5f61f465d958,python,features/fusion_policy_contract.py,93,482,FORMAL_NMD,L93 orchestration,L93_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
54502c1d648e504c72f7,python,features/fusion_policy_contract.py,94,483,FORMAL_NMD,L94 orchestration,L94_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
4516ec6c213c6a8c97d1,python,features/fusion_policy_contract.py,95,105,FORMAL_KEEP_DERIVED,fused_confidence_<hz> emission,fused_confidence_<hz>_emission,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,KEEP_DERIVED,,,CSV grep zero hits for fused_confidence_ | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
1b9cc669007e9a13c791,python,features/fusion_policy_contract.py,96,484,FORMAL_NMD,L96 orchestration,L96_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
b0321565f01294b9b40d,python,features/fusion_policy_contract.py,97,485,FORMAL_NMD,L97 orchestration,L97_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
b457819551c516fda511,python,features/fusion_policy_contract.py,98,486,FORMAL_NMD,L98 orchestration,L98_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
128d3263551a9b904ab6,python,features/fusion_policy_contract.py,99,487,FORMAL_NMD,L99 orchestration,L99_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
2be92661cdcfa53b1b7a,python,features/fusion_policy_contract.py,100,488,FORMAL_NMD,L100 orchestration,L100_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
bd3b84d615f2dc0eb866,python,features/fusion_policy_contract.py,101,489,FORMAL_NMD,L101 orchestration,L101_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
213561adc8248fc94b94,python,features/fusion_policy_contract.py,102,490,FORMAL_NMD,L102 orchestration,L102_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
1908b6c35bacb7ae330a,python,features/fusion_policy_contract.py,103,491,FORMAL_NMD,L103 orchestration,L103_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
07a61059750f8687711d,python,features/fusion_policy_contract.py,104,492,FORMAL_NMD,L104 orchestration,L104_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
51142b1c923990aeb57d,python,features/fusion_policy_contract.py,105,493,FORMAL_NMD,L105 orchestration,L105_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
2d49e6a203f081249a4f,python,features/fusion_policy_contract.py,106,494,FORMAL_NMD,L106 orchestration,L106_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
92011b2ea66023aca393,python,features/fusion_policy_contract.py,107,495,FORMAL_NMD,L107 orchestration,L107_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
3a7c7dec1321e61fd120,python,features/fusion_policy_contract.py,108,496,FORMAL_NMD,L108 orchestration,L108_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
aefd430c74b21a7bd50f,python,features/fusion_policy_contract.py,109,497,FORMAL_NMD,L109 orchestration,L109_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
de549626693fc57ecbf8,python,features/fusion_policy_contract.py,110,498,FORMAL_NMD,L110 orchestration,L110_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
d8f9f2e4cbdd3763557c,python,features/fusion_policy_contract.py,111,499,FORMAL_NMD,L111 orchestration,L111_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
8c295534f0702bd38108,python,features/fusion_policy_contract.py,112,500,FORMAL_NMD,L112 orchestration,L112_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
746be400efc9296a62f2,python,features/fusion_policy_contract.py,113,501,FORMAL_NMD,L113 orchestration,L113_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
7e03ab56f4dd48c0c541,python,features/fusion_policy_contract.py,114,502,FORMAL_NMD,L114 orchestration,L114_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
7923a9852bc60eeb212b,python,features/fusion_policy_contract.py,115,503,FORMAL_NMD,L115 orchestration,L115_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
dee4e56c9d92e7152d1f,python,features/fusion_policy_contract.py,116,504,FORMAL_NMD,L116 orchestration,L116_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
741e6cd959db7ddd3e41,python,features/fusion_policy_contract.py,117,505,FORMAL_NMD,L117 orchestration,L117_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
5f60d8aae09b201ea68b,python,features/fusion_policy_contract.py,118,506,FORMAL_NMD,L118 orchestration,L118_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
86b83773325afbf4e244,python,features/fusion_policy_contract.py,119,507,FORMAL_NMD,L119 orchestration,L119_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
806fd7b9bc543ad0be83,python,features/fusion_policy_contract.py,120,508,FORMAL_NMD,L120 orchestration,L120_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
b3b22719a1f754879cef,python,features/fusion_policy_contract.py,121,509,FORMAL_NMD,L121 orchestration,L121_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
5df636697a3918fe89a2,python,features/fusion_policy_contract.py,122,510,FORMAL_NMD,L122 orchestration,L122_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
f45d8b04df647479e43b,python,features/fusion_policy_contract.py,123,511,FORMAL_NMD,L123 orchestration,L123_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
c919013600750c2b0080,python,features/fusion_policy_contract.py,124,512,FORMAL_NMD,L124 orchestration,L124_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
437beff50ab3e99c2c17,python,features/fusion_policy_contract.py,125,513,FORMAL_NMD,L125 orchestration,L125_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
bb04308cbeb787e8d0ce,python,features/fusion_policy_contract.py,126,514,FORMAL_NMD,L126 orchestration,L126_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
93cc129db327a0cebf6c,python,features/fusion_policy_contract.py,127,515,FORMAL_NMD,L127 orchestration,L127_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
ab0a340fa0fc45fb15b0,python,features/fusion_policy_contract.py,128,516,FORMAL_NMD,L128 orchestration,L128_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
4bb09d9478f1856d39bd,python,features/fusion_policy_contract.py,129,517,FORMAL_NMD,L129 orchestration,L129_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
0e919507deb8943fa27f,python,features/fusion_policy_contract.py,130,518,FORMAL_NMD,L130 orchestration,L130_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/fusion_policy_contract.py,NOT_MARKET_DATA,,,Fusion policy column mapper (fused_* snapshot fields) | line anchored HEAD a3946e9; Action 12.8 fail-closed; OBS-FPC1/FPC2 disclosed
