register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
d257df4d5e0c0b0b4508,python,features/fusion_policy_contract.py,1,400,FORMAL_NMD,L1,L1,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
e789e5c608a98aa1d247,python,features/fusion_policy_contract.py,91,480,FORMAL_NMD,L91,L91,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
3fe1930b665f8943fd7a,python,features/fusion_policy_contract.py,92,481,FORMAL_NMD,L92,L92,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
37797ecd5f61f465d958,python,features/fusion_policy_contract.py,93,482,FORMAL_NMD,L93,L93,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
54502c1d648e504c72f7,python,features/fusion_policy_contract.py,94,483,FORMAL_NMD,L94,L94,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
4516ec6c213c6a8c97d1,python,features/fusion_policy_contract.py,95,105,FORMAL_KEEP_DERIVED,fused_confidence_<hz> emission,fused_confidence_<hz>_emission,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,KEEP_DERIVED,,,CSV grep zero hits for fused_confidence_ | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
1b9cc669007e9a13c791,python,features/fusion_policy_contract.py,96,484,FORMAL_NMD,L96,L96,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
b0321565f01294b9b40d,python,features/fusion_policy_contract.py,97,485,FORMAL_NMD,L97,L97,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
b457819551c516fda511,python,features/fusion_policy_contract.py,98,486,FORMAL_NMD,L98,L98,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
128d3263551a9b904ab6,python,features/fusion_policy_contract.py,99,487,FORMAL_NMD,L99,L99,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
2be92661cdcfa53b1b7a,python,features/fusion_policy_contract.py,100,488,FORMAL_NMD,L100,L100,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
bd3b84d615f2dc0eb866,python,features/fusion_policy_contract.py,101,489,FORMAL_NMD,L101,L101,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
213561adc8248fc94b94,python,features/fusion_policy_contract.py,102,490,FORMAL_NMD,L102,L102,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
1908b6c35bacb7ae330a,python,features/fusion_policy_contract.py,103,491,FORMAL_NMD,L103,L103,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
07a61059750f8687711d,python,features/fusion_policy_contract.py,104,492,FORMAL_NMD,L104,L104,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
51142b1c923990aeb57d,python,features/fusion_policy_contract.py,105,493,FORMAL_NMD,L105,L105,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
2d49e6a203f081249a4f,python,features/fusion_policy_contract.py,106,494,FORMAL_NMD,L106,L106,,,CLAUDE chunk-1 disposition features/fusion_policy_contract.py 1-106,NOT_MARKET_DATA,,,orchestration | line anchored HEAD d3f0ce8; fused_confidence_<hz> producer (I-01 fail-closed)
