register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
fee80a1b67616aeab2d8,python,features/lstm_sequence_input.py,1,400,FORMAL_NMD,L1 orchestration,L1_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
41247d09ba6a37bdc88d,python,features/lstm_sequence_input.py,69,467,FORMAL_NMD,L69 orchestration,L69_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
3bf9d76b2da6c6a493e5,python,features/lstm_sequence_input.py,70,468,FORMAL_NMD,L70 orchestration,L70_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
a4bba1b7a8d72a5c2629,python,features/lstm_sequence_input.py,71,469,FORMAL_NMD,L71 orchestration,L71_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
06fe7f936fdad32815a6,python,features/lstm_sequence_input.py,72,470,FORMAL_NMD,L72 orchestration,L72_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
29d9f40849ca9c154f8f,python,features/lstm_sequence_input.py,73,471,FORMAL_NMD,L73 orchestration,L73_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
8e652ecaa21272fbe15a,python,features/lstm_sequence_input.py,74,472,FORMAL_NMD,L74 orchestration,L74_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
3bf965d21791065f5088,python,features/lstm_sequence_input.py,75,473,FORMAL_NMD,L75 orchestration,L75_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7e66427e732929c70509,python,features/lstm_sequence_input.py,76,474,FORMAL_NMD,L76 orchestration,L76_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
26c52cc1cb83d67bd8a5,python,features/lstm_sequence_input.py,77,475,FORMAL_NMD,L77 orchestration,L77_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
05f0c126f41d01e6d972,python,features/lstm_sequence_input.py,78,476,FORMAL_NMD,L78 orchestration,L78_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
a8d51e275cd295d00a67,python,features/lstm_sequence_input.py,79,477,FORMAL_NMD,L79 orchestration,L79_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
31fea2111975107401eb,python,features/lstm_sequence_input.py,80,478,FORMAL_NMD,L80 orchestration,L80_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e0bb022f7d0ab80bca68,python,features/lstm_sequence_input.py,81,479,FORMAL_NMD,L81 orchestration,L81_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
f99eaca2b6a3583cbd07,python,features/lstm_sequence_input.py,82,101,FORMAL_KEEP_DERIVED,_canonical_missing_masks mask channel builder,_canonical_missing_masks_mask_channel_builder,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,KEEP_DERIVED,,,CSV grep zero hits for _canonical_missing_masks | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
f469ff863dbf0c06177b,python,features/lstm_sequence_input.py,83,480,FORMAL_NMD,L83 orchestration,L83_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
2d8a54a2c1a07559a78a,python,features/lstm_sequence_input.py,84,481,FORMAL_NMD,L84 orchestration,L84_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
9bf102fa417a34a1e4ce,python,features/lstm_sequence_input.py,85,482,FORMAL_NMD,L85 orchestration,L85_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
452d336ea014afc1e0eb,python,features/lstm_sequence_input.py,86,102,FORMAL_KEEP_DERIVED,_patch_lstm_categoricals zone/vwap sentinels,_patch_lstm_categoricals_zone/vwap_sentinels,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,KEEP_DERIVED,,,CSV grep zero hits for _patch_lstm_categoricals | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
03aa0f882a213f7b474c,python,features/lstm_sequence_input.py,87,483,FORMAL_NMD,L87 orchestration,L87_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
d1999b99ae4af3372923,python,features/lstm_sequence_input.py,88,484,FORMAL_NMD,L88 orchestration,L88_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
ad99ec54e936cf52ff42,python,features/lstm_sequence_input.py,89,485,FORMAL_NMD,L89 orchestration,L89_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
da6c04918a030a743667,python,features/lstm_sequence_input.py,90,486,FORMAL_NMD,L90 orchestration,L90_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
76562003457fb3453866,python,features/lstm_sequence_input.py,91,487,FORMAL_NMD,L91 orchestration,L91_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e6806f4cc03d6984c157,python,features/lstm_sequence_input.py,92,488,FORMAL_NMD,L92 orchestration,L92_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
e9c7269c81a527f04248,python,features/lstm_sequence_input.py,93,489,FORMAL_NMD,L93 orchestration,L93_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
c839f559cbdedd456195,python,features/lstm_sequence_input.py,94,490,FORMAL_NMD,L94 orchestration,L94_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
00a28798f16dcfd7cfa9,python,features/lstm_sequence_input.py,95,491,FORMAL_NMD,L95 orchestration,L95_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
bf4030a43de8502985a9,python,features/lstm_sequence_input.py,96,492,FORMAL_NMD,L96 orchestration,L96_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
858c61c4b8fd8c4d5ebb,python,features/lstm_sequence_input.py,97,493,FORMAL_NMD,L97 orchestration,L97_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
5288f994884a76c548e6,python,features/lstm_sequence_input.py,98,494,FORMAL_NMD,L98 orchestration,L98_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
6e44d7212815f2849235,python,features/lstm_sequence_input.py,99,495,FORMAL_NMD,L99 orchestration,L99_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
fade99864311520da41e,python,features/lstm_sequence_input.py,100,496,FORMAL_NMD,L100 orchestration,L100_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7c6fbad7c08d946ef5d0,python,features/lstm_sequence_input.py,101,497,FORMAL_NMD,L101 orchestration,L101_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
26b0a0b6530f9bb85eb9,python,features/lstm_sequence_input.py,102,498,FORMAL_NMD,L102 orchestration,L102_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
58d62aed786531c76644,python,features/lstm_sequence_input.py,103,499,FORMAL_NMD,L103 orchestration,L103_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
dd8b8ecda9e429edff44,python,features/lstm_sequence_input.py,104,500,FORMAL_NMD,L104 orchestration,L104_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
21e5678c9f3f83068c61,python,features/lstm_sequence_input.py,105,501,FORMAL_NMD,L105 orchestration,L105_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
87ee093f393c51a9963d,python,features/lstm_sequence_input.py,106,502,FORMAL_NMD,L106 orchestration,L106_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
34aed6c4554d74554454,python,features/lstm_sequence_input.py,107,103,FORMAL_KEEP_DERIVED,encode_lstm_structure_bar_with_masks,encode_lstm_structure_bar_with_masks,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,KEEP_DERIVED,,,CSV grep zero hits for encode_lstm_structure_bar_with_masks | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
6a4cdb38b0b5e109d020,python,features/lstm_sequence_input.py,108,503,FORMAL_NMD,L108 orchestration,L108_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
680f0d6c6b1ffeff9537,python,features/lstm_sequence_input.py,109,504,FORMAL_NMD,L109 orchestration,L109_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
5b8874852a5b41149e6e,python,features/lstm_sequence_input.py,110,505,FORMAL_NMD,L110 orchestration,L110_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
3d37f999fd534fce7e9e,python,features/lstm_sequence_input.py,111,506,FORMAL_NMD,L111 orchestration,L111_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7c9e20751ad490c69fa6,python,features/lstm_sequence_input.py,112,507,FORMAL_NMD,L112 orchestration,L112_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
d781aad41837dc3282d7,python,features/lstm_sequence_input.py,113,508,FORMAL_NMD,L113 orchestration,L113_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
41da2f02e49b6f4eb520,python,features/lstm_sequence_input.py,114,509,FORMAL_NMD,L114 orchestration,L114_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
d324252465fa3544d77d,python,features/lstm_sequence_input.py,115,510,FORMAL_NMD,L115 orchestration,L115_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
da500c2b5ad3c213fdde,python,features/lstm_sequence_input.py,116,511,FORMAL_NMD,L116 orchestration,L116_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
5ae8625d57330dfeeaa6,python,features/lstm_sequence_input.py,117,512,FORMAL_NMD,L117 orchestration,L117_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
69d1f1b15096e77b7b7b,python,features/lstm_sequence_input.py,118,513,FORMAL_NMD,L118 orchestration,L118_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
34092ebdee2bf49951c0,python,features/lstm_sequence_input.py,119,514,FORMAL_NMD,L119 orchestration,L119_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
063b8124ff26ea5aef8e,python,features/lstm_sequence_input.py,120,515,FORMAL_NMD,L120 orchestration,L120_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7c23a8f1b5b45d2778db,python,features/lstm_sequence_input.py,121,516,FORMAL_NMD,L121 orchestration,L121_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
43537e2b92c2740a43df,python,features/lstm_sequence_input.py,122,517,FORMAL_NMD,L122 orchestration,L122_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
a3f14aacf4d876238a43,python,features/lstm_sequence_input.py,123,104,FORMAL_KEEP_DERIVED,encode_lstm_micro_bar_with_masks,encode_lstm_micro_bar_with_masks,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,KEEP_DERIVED,,,CSV grep zero hits for encode_lstm_micro_bar_with_masks | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
521734a29c016dcaef69,python,features/lstm_sequence_input.py,124,518,FORMAL_NMD,L124 orchestration,L124_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
572367e3a3b9e232477e,python,features/lstm_sequence_input.py,125,519,FORMAL_NMD,L125 orchestration,L125_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
209a5154589c603e54d0,python,features/lstm_sequence_input.py,126,520,FORMAL_NMD,L126 orchestration,L126_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7a3891fc4c6f2b1e62e8,python,features/lstm_sequence_input.py,127,521,FORMAL_NMD,L127 orchestration,L127_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
7eca9aa11c81e0a9cd31,python,features/lstm_sequence_input.py,128,522,FORMAL_NMD,L128 orchestration,L128_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
ab48cad1c7ace03910c3,python,features/lstm_sequence_input.py,129,523,FORMAL_NMD,L129 orchestration,L129_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
79159a55f2c6e6c110ed,python,features/lstm_sequence_input.py,130,524,FORMAL_NMD,L130 orchestration,L130_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
ed89bb1b6012c6fb4a30,python,features/lstm_sequence_input.py,131,525,FORMAL_NMD,L131 orchestration,L131_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
faee88fafc8ab09b20df,python,features/lstm_sequence_input.py,132,526,FORMAL_NMD,L132 orchestration,L132_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
cc3fbefd919632870929,python,features/lstm_sequence_input.py,133,527,FORMAL_NMD,L133 orchestration,L133_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
c4fbe8da3cfb7a8ab6c6,python,features/lstm_sequence_input.py,134,528,FORMAL_NMD,L134 orchestration,L134_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
3df54866e547f230a467,python,features/lstm_sequence_input.py,135,105,FORMAL_KEEP_DERIVED,merge_db_row_with_canonical_mvp MVP strip + canonical override,merge_db_row_with_canonical_mvp_MVP_strip_+_canonical_override,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,KEEP_DERIVED,,,CSV grep zero hits for merge_db_row_with_canonical_mvp | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
b36e7a46efb4ab045afc,python,features/lstm_sequence_input.py,136,529,FORMAL_NMD,L136 orchestration,L136_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/lstm_sequence_input.py 1-238,NOT_MARKET_DATA,,,LSTM/Transformer sequence canonical MVP contract (no Schwab leaves) | line anchored HEAD 6f410a7; Day3 c527b82 provenance; FIND-LSI1/LSI2 disclosed slice-only
