register_id,language,path,line,col,pattern_kind,surface_form,tokens,csv_candidates,csv_lexical_topk_note,v2_trace,disposition,canonical_field_citation,governed_ref,notes
f3cf83b495b2bd8b869e,python,features/mvp_source_coercion.py,78,472,FORMAL_NMD,L78 orchestration,L78_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
28ebd37ca7c4d4040e04,python,features/mvp_source_coercion.py,79,473,FORMAL_NMD,L79 orchestration,L79_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
0d3f1b35986e934ff08a,python,features/mvp_source_coercion.py,80,474,FORMAL_NMD,L80 orchestration,L80_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
41b9fae8a70edf86257f,python,features/mvp_source_coercion.py,81,475,FORMAL_NMD,L81 orchestration,L81_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
744dae6ea93cf4af755e,python,features/mvp_source_coercion.py,82,476,FORMAL_NMD,L82 orchestration,L82_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
6b2ad8bfd1a4ef434ffe,python,features/mvp_source_coercion.py,83,477,FORMAL_NMD,L83 orchestration,L83_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
da4ef02cec45e3c2f887,python,features/mvp_source_coercion.py,84,478,FORMAL_NMD,L84 orchestration,L84_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
a31cfaf71a08df2b8c3d,python,features/mvp_source_coercion.py,85,479,FORMAL_NMD,L85 orchestration,L85_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
a0cc7fc892ad6956df0d,python,features/mvp_source_coercion.py,86,480,FORMAL_NMD,L86 orchestration,L86_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
3ef68e8687d591011e35,python,features/mvp_source_coercion.py,87,481,FORMAL_NMD,L87 orchestration,L87_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
c0ac91d891ecd4be2d1d,python,features/mvp_source_coercion.py,88,482,FORMAL_NMD,L88 orchestration,L88_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
74ee0b2c57a636a33920,python,features/mvp_source_coercion.py,89,483,FORMAL_NMD,L89 orchestration,L89_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
7b51dc28a0754da53d93,python,features/mvp_source_coercion.py,90,484,FORMAL_NMD,L90 orchestration,L90_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
e684c1099c3e64568f4b,python,features/mvp_source_coercion.py,91,485,FORMAL_NMD,L91 orchestration,L91_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
3c46decb15428193034e,python,features/mvp_source_coercion.py,92,486,FORMAL_NMD,L92 orchestration,L92_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
5134c597473aedb24146,python,features/mvp_source_coercion.py,93,487,FORMAL_NMD,L93 orchestration,L93_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
cf036b1b1f5c5c7b899d,python,features/mvp_source_coercion.py,94,488,FORMAL_NMD,L94 orchestration,L94_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
b8ea795123b8196517a0,python,features/mvp_source_coercion.py,95,489,FORMAL_NMD,L95 orchestration,L95_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
13e2f08e29612188261e,python,features/mvp_source_coercion.py,96,490,FORMAL_NMD,L96 orchestration,L96_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
298684a9983fa47b47c1,python,features/mvp_source_coercion.py,97,491,FORMAL_NMD,L97 orchestration,L97_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
b74b38b413357efe689d,python,features/mvp_source_coercion.py,98,105,FORMAL_KEEP_DERIVED,read_optional_vwap_side vocab-enforced reader,read_optional_vwap_side_vocab-enforced_reader,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,KEEP_DERIVED,,,CSV grep zero hits for read_optional_vwap_side | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
7aa80dc7f2325744770e,python,features/mvp_source_coercion.py,99,492,FORMAL_NMD,L99 orchestration,L99_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
f53953d7054afef44f87,python,features/mvp_source_coercion.py,100,493,FORMAL_NMD,L100 orchestration,L100_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
936e0d0f0371eaf8c7a4,python,features/mvp_source_coercion.py,101,494,FORMAL_NMD,L101 orchestration,L101_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
acf8b4724c9b97d452ce,python,features/mvp_source_coercion.py,102,495,FORMAL_NMD,L102 orchestration,L102_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
0d910b60ca129a12f1a8,python,features/mvp_source_coercion.py,103,496,FORMAL_NMD,L103 orchestration,L103_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
f646ced09c10fd8bd017,python,features/mvp_source_coercion.py,104,497,FORMAL_NMD,L104 orchestration,L104_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
7d9d2ac843c0e4a5c9a7,python,features/mvp_source_coercion.py,105,498,FORMAL_NMD,L105 orchestration,L105_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
ca9a600caf739796b760,python,features/mvp_source_coercion.py,106,499,FORMAL_NMD,L106 orchestration,L106_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
a06bb0640b7e94833a42,python,features/mvp_source_coercion.py,107,500,FORMAL_NMD,L107 orchestration,L107_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
831034803912cc1a6ac1,python,features/mvp_source_coercion.py,108,501,FORMAL_NMD,L108 orchestration,L108_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
9f7ccaf7d17b9fb71352,python,features/mvp_source_coercion.py,109,502,FORMAL_NMD,L109 orchestration,L109_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
aa18ed210b247ce194e9,python,features/mvp_source_coercion.py,110,503,FORMAL_NMD,L110 orchestration,L110_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
3c1d315c2c066f102c6c,python,features/mvp_source_coercion.py,111,504,FORMAL_NMD,L111 orchestration,L111_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
3eab21c55b5115532d14,python,features/mvp_source_coercion.py,112,505,FORMAL_NMD,L112 orchestration,L112_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
0b49ec4b4ead1af2b12d,python,features/mvp_source_coercion.py,113,506,FORMAL_NMD,L113 orchestration,L113_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
a162728b24f6349de398,python,features/mvp_source_coercion.py,114,507,FORMAL_NMD,L114 orchestration,L114_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
9c92add951b52cc237fe,python,features/mvp_source_coercion.py,115,508,FORMAL_NMD,L115 orchestration,L115_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
f79b20957bc2427151fb,python,features/mvp_source_coercion.py,116,509,FORMAL_NMD,L116 orchestration,L116_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
68c440065477e61d59c0,python,features/mvp_source_coercion.py,117,510,FORMAL_NMD,L117 orchestration,L117_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
df4040b368f6c70684c3,python,features/mvp_source_coercion.py,118,511,FORMAL_NMD,L118 orchestration,L118_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
b4489cbf035198eb1e62,python,features/mvp_source_coercion.py,119,512,FORMAL_NMD,L119 orchestration,L119_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
cc160736e05c904bd0c4,python,features/mvp_source_coercion.py,120,513,FORMAL_NMD,L120 orchestration,L120_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
d8d481dd57fcd14f4e7a,python,features/mvp_source_coercion.py,121,106,FORMAL_KEEP_DERIVED,read_liquidity_summary_subdict container reader,read_liquidity_summary_subdict_container_reader,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,KEEP_DERIVED,,,CSV grep zero hits for read_liquidity_summary_subdict | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
0e7b5a027a4dc7dd41d5,python,features/mvp_source_coercion.py,122,514,FORMAL_NMD,L122 orchestration,L122_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
720e5d81a61fe78a71ce,python,features/mvp_source_coercion.py,123,515,FORMAL_NMD,L123 orchestration,L123_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
fc2e28876566c5906f5a,python,features/mvp_source_coercion.py,124,516,FORMAL_NMD,L124 orchestration,L124_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
6c9a8e6dee3977eb424a,python,features/mvp_source_coercion.py,125,517,FORMAL_NMD,L125 orchestration,L125_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
1d9825cb621a1c273854,python,features/mvp_source_coercion.py,126,518,FORMAL_NMD,L126 orchestration,L126_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
94e04b2bba77a23418c4,python,features/mvp_source_coercion.py,127,519,FORMAL_NMD,L127 orchestration,L127_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
62c5d8a6cb77a3910f92,python,features/mvp_source_coercion.py,128,520,FORMAL_NMD,L128 orchestration,L128_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
c506f446b7b2ce1e5d53,python,features/mvp_source_coercion.py,129,521,FORMAL_NMD,L129 orchestration,L129_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
ea24f9872b4c0599a3ed,python,features/mvp_source_coercion.py,130,522,FORMAL_NMD,L130 orchestration,L130_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
9ec42a548e6bb80e847f,python,features/mvp_source_coercion.py,131,523,FORMAL_NMD,L131 orchestration,L131_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
33269189a94c75538591,python,features/mvp_source_coercion.py,132,524,FORMAL_NMD,L132 orchestration,L132_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
4da8d7135bd34fc9eeab,python,features/mvp_source_coercion.py,133,525,FORMAL_NMD,L133 orchestration,L133_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
70f045edc352193b5cc4,python,features/mvp_source_coercion.py,134,526,FORMAL_NMD,L134 orchestration,L134_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
85f4bc04363a82be81d2,python,features/mvp_source_coercion.py,135,527,FORMAL_NMD,L135 orchestration,L135_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
de69accba521969cd03e,python,features/mvp_source_coercion.py,136,528,FORMAL_NMD,L136 orchestration,L136_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
b9f3911a3834d4d504ab,python,features/mvp_source_coercion.py,137,529,FORMAL_NMD,L137 orchestration,L137_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
fde8ee3496b40636e5e6,python,features/mvp_source_coercion.py,138,530,FORMAL_NMD,L138 orchestration,L138_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
459391c350fb9c0f6267,python,features/mvp_source_coercion.py,139,531,FORMAL_NMD,L139 orchestration,L139_orchestration,,,CLAUDE Layer 5 chunk-1 disposition features/mvp_source_coercion.py,NOT_MARKET_DATA,,,MVP source coercion boundary (no Schwab leaves) | line anchored HEAD c9a185e; FIND-MSC1 _require_mapping non-Mapping parent fail-closed
