file,line,tags,names,candidate_schwab_fields,code,classification,classification_reason,disposition,disposition_reason,manual_review_required
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,283,,high,pricehistory.candles.*.high,"conflict_level_display: str          = ""high""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,339,,low,pricehistory.candles.*.low,"confidence:         str             = ""low""   # forward (fusion) confidence for trader-facing fallback",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,342,,low,pricehistory.candles.*.low,"empirical_confidence: str = ""low""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,363,,high|low,pricehistory.candles.*.high|pricehistory.candles.*.low,"reversal_label:     str             = """"     # 'low', 'moderate', 'high'",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,399,,low,pricehistory.candles.*.low,"regime_confidence:  str             = ""low""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,409,,low,pricehistory.candles.*.low,"fusion_confidence:      str             = ""low""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,419,,low,pricehistory.candles.*.low,"fusion_agreement_label: str             = ""low""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,506,,expirationDate,chains.callExpDateMap.*.expirationDate|chains.putExpDateMap.*.expirationDate,"""symbol"", ""expirationDate"", ""expiration"", ""strikePrice"", ""putCall"",",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,507,,ask|bid|delta|gamma|openInterest|totalVolume|volume,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid|chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta|chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma|chains.callExpDateMap.*.openInterest|chains.putExpDateMap.*.openInterest|chains.callExpDateMap.*.totalVolume|chains.putExpDateMap.*.totalVolume|chains.underlying.totalVolume|movers.screeners.*.totalVolume|quotes.extended.totalVolume|quotes.quote.totalVolume|movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""bid"", ""ask"", ""totalVolume"", ""volume"", ""openInterest"", ""gamma"", ""delta"",",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,559,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"reasons.append(""Max gamma strike"")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,560,DEFAULT_ZERO_OR,,,if (oe.wall_score_component or 0) > 0:,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,583,,volume,movers.screeners.*.volume|pricehistory.candles.*.volume|streaming.content.*.VOLUME,"""volume"": oe.volume,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,585,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"""gamma"": oe.gamma,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,586,,delta,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta,"""delta"": oe.delta,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,598,,,,"selected_expiry: str | None = None,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,602,DEFAULT_ONE_OR,,,"long  → CALL (ATM or 1-strike ITM, best score via score_option_expression)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,603,DEFAULT_ONE_OR,,,"short → PUT  (ATM or 1-strike ITM, best score)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,612,,,,"""selected_expiry"": selected_expiry,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,616,,ask|bid|spread,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"""liq_gate"": f""bid/ask spread ≤ {OE_SPREAD_TIGHT_MAX} → +5 liquidity points; else partial credit only"",",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,619,,,,"""NO TRADE if signal is wait, no contracts for side/expiry slice, or every candidate fails scoring. """,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,641,,,,"[f""No {side} contracts in selected expiry""],",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,701,,,,"""ranked_universe"": ""all strikes for side in selected expiry, sorted by composite_score"",",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,713,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"best_reasons = [""ATM / ITM candidate with best composite liquidity+gamma score""]",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,739,DEFAULT_ZERO_OR,,,"float(_aud_w.get(""total_score_after_walls"") or 0)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,740,DEFAULT_ZERO_OR,,,"- float(_aud_n.get(""total_score_after_walls"") or 0),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,768,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"b = float(ct.get(""bid"")) if ct.get(""bid"") is not None else None",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,769,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,"a = float(ct.get(""ask"")) if ct.get(""ask"") is not None else None",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,778,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"""""""Contract-first framing: DTE, strike/right, breakeven when bid/ask exist.""""""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,782,,,,exp = ms.call_option_expiry or ms.selected_exp,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,792,DATE_DIFF_DTE,,,dte = (d_exp - d0).days,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,794,,,,dte = None,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,795,,,,"dte_part = "" · 0DTE"" if dte == 0 else (f"" · {dte}DTE"" if dte is not None and dte > 0 else """")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,801,,,,"leg = f""{t} {str(exp)[:10]} {strike_disp}{'C' if side == 'CALL' else 'P'}{dte_part}""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,802,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"bid, ask, mid = _oe_bid_ask_mid(contracts, float(k), side)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,812,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,elif bid is not None and ask is not None:,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,813,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"parts.append(f""bid/ask {bid:.2f}/{ask:.2f} (mid needed for breakeven)"")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,828,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"bid: float | None,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,829,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,"ask: float | None,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,854,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"charm_drift_toward: float | None = None, # gamma pin strike",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,861,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"candle_body_pts: float | None = None, # absolute point move since last refresh",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,863,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"candles_5m: list = None,   # list of Candle objects (5-min bars, last 20)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,864,,last,chains.callExpDateMap.*.last|chains.putExpDateMap.*.last|chains.underlying.last,"candles_1m: list = None,   # list of Candle objects (1-min bars, last 20)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,906,,,,ms.call_option_expiry = selected_exp,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,912,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,ms.bid          = bid,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,913,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,ms.ask          = ask,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,915,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"ms.bid_disp     = f""{bid:.2f}""  if bid  is not None else ""—""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,916,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,"ms.ask_disp     = f""{ask:.2f}""  if ask  is not None else ""—""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,922,,low,pricehistory.candles.*.low,"ms.pin_strength = str(getattr(consensus_summary, ""pin_strength"", """") or ""Very Low"")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,931,,low,pricehistory.candles.*.low,"ms.pin_strength = ""Very Low""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,992,DATE_DIFF_DTE,,,_dte      = (_exp_date - _dt.now().date()).days,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,993,,,,"ms.dte_warn, ms.dte_color = dte_style(_dte)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1094,DEFAULT_ZERO_OR,,,"_spy_chg  = getattr(mkt_ctx, ""spy_chg_pct"",  None) or 0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1095,DEFAULT_ZERO_OR,,,"_qqq_chg  = getattr(mkt_ctx, ""qqq_chg_pct"",  None) or 0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1096,DEFAULT_ZERO_OR,,,"_iwm_chg  = getattr(mkt_ctx, ""iwm_chg_pct"",  None) or 0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1111,,,,"expiry=selected_exp, dte=None,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1264,DEFAULT_ZERO_OR,,,"ms.replay_max_hold_bars = int(getattr(_call, 'replay_max_hold_bars', 0) or 0)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1302,DEFAULT_ZERO_OR,,,"ms.final_confidence = float(getattr(_mhd, ""final_confidence"", 0.0) or 0.0)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1310,,high,pricehistory.candles.*.high,"ms.conflict_level_display = str(getattr(_mr, ""conflict_level"", ""high"") or ""high"")",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1328,DEFAULT_ZERO_OR,,,"""confidence"": float(getattr(_a, ""confidence"", 0.0) or 0.0),",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1452,,low,pricehistory.candles.*.low,"ms.regime_confidence    = getattr(_regime, 'confidence', 'low')",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1464,,low,pricehistory.candles.*.low,"ms.fusion_confidence      = getattr(_fusion, 'fusion_confidence', 'low')",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1474,,low,pricehistory.candles.*.low,"ms.fusion_agreement_label = getattr(_fusion, 'model_agreement_label', 'low')",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1501,DEFAULT_ONE_OR,,,"ms.vol_regime_conviction_mult = getattr(_vr, 'conviction_multiplier', 1.0) or 1.0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1502,DEFAULT_ONE_OR,,,"ms.vol_regime_risk_mult = getattr(_vr, 'risk_multiplier', 1.0) or 1.0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/market_state.py,1546,,,,"selected_expiry=selected_exp,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure.py,40,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,OF_BOOK_BID_HEAVY:  float = 0.05   # book_imb > this → bid-heavy,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure.py,41,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,OF_BOOK_ASK_HEAVY:  float = -0.05  # book_imb < this → ask-heavy,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure.py,141,,ask|bid,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask|chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"""""""Return bid-heavy, ask-heavy, or neutral for book imbalance.""""""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure.py,168,,bid,chains.callExpDateMap.*.bid|chains.putExpDateMap.*.bid|chains.underlying.bid,"return ""bid-heavy""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure.py,170,,ask,chains.callExpDateMap.*.ask|chains.putExpDateMap.*.ask|chains.underlying.ask,"return ""ask-heavy""",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,97,,,,"use_only_dte_max: int | None = None,",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,103,,delta,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta,- call/put delta exposure (scaled),NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,104,,gamma,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,- call/put gamma exposure (scaled),NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,105,,delta|gamma,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta|chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"- net delta, net gamma (Call + Put; puts keep signed delta)",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,108,,delta|multiplier,chains.callExpDateMap.*.delta|chains.putExpDateMap.*.delta|chains.callExpDateMap.*.multiplier|chains.putExpDateMap.*.multiplier,delta_exposure = delta * OI * multiplier,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,109,,gamma|multiplier,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma|chains.callExpDateMap.*.multiplier|chains.putExpDateMap.*.multiplier,gamma_exposure = gamma * OI * multiplier,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,111,,gamma|spot,chains.callExpDateMap.*.gamma|chains.putExpDateMap.*.gamma,"NOTE: Dollarized fields (DEX$, GEX$ per 1%, OI$) are computed when `spot` is provided. Net gamma follows Call - Put convention.",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,124,,daysToExpiration,chains.callExpDateMap.*.daysToExpiration|chains.daysToExpiration|chains.putExpDateMap.*.daysToExpiration,"dte = _f(ct.get(""daysToExpiration""))",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,125,,,,if use_only_dte_max is not None and dte is not None and dte > use_only_dte_max:,NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,128,DEFAULT_ZERO_OR,openInterest,chains.callExpDateMap.*.openInterest|chains.putExpDateMap.*.openInterest,"oi = _f(ct.get(""openInterest"")) or 0.0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,134,DEFAULT_ZERO_OR,totalVolume,chains.callExpDateMap.*.totalVolume|chains.putExpDateMap.*.totalVolume|chains.underlying.totalVolume|movers.screeners.*.totalVolume|quotes.extended.totalVolume|quotes.quote.totalVolume,"vol = _f(ct.get(""totalVolume"")) or 0.0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,135,DEFAULT_ZERO_OR,,,"bsz = _f(ct.get(""bidSize"")) or 0.0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,136,DEFAULT_ZERO_OR,,,"asz = _f(ct.get(""askSize"")) or 0.0",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,138,GET_DEFAULT_ZERO,,,"b[""call_volume""] = b.get(""call_volume"", 0.0) + vol",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,139,GET_DEFAULT_ZERO,,,"b[""call_bid_size""] = b.get(""call_bid_size"", 0.0) + bsz",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
.claude/worktrees/heuristic-perlman-19bc52/math_exposure_core.py,140,GET_DEFAULT_ZERO,,,"b[""call_ask_size""] = b.get(""call_ask_size"", 0.0) + asz",NOT_MARKET_RUNTIME,tests/docs/governance/audit/generated support path,NOT_MARKET_DATA,Excluded from runtime market-data proof surface.,no
